instance,nodes,solved,done_reason,makespan,lowerbound
RC_inst187001.rcp,86532,1,search_exhausted,117,117
RC_inst188001.rcp,431,1,search_exhausted,155,155
RC_inst189001.rcp,94789,0,time_limit,73,28
RC_inst190001.rcp,117315,1,search_exhausted,115,115
RC_inst19001.rcp,32,1,search_exhausted,81,81
RC_inst191001.rcp,81,1,search_exhausted,148,148
RC_inst192001.rcp,121476,0,time_limit,91,28
RC_inst193001.rcp,53381,1,search_exhausted,117,117
RC_inst194001.rcp,871,1,search_exhausted,156,156
RC_inst195001.rcp,112831,0,time_limit,90,28
RC_inst196001.rcp,79966,1,search_exhausted,117,117
RC_inst197001.rcp,424,1,search_exhausted,151,151
RC_inst198001.rcp,100912,0,time_limit,78,28
RC_inst199001.rcp,69711,1,search_exhausted,117,117
RC_inst200001.rcp,994,1,search_exhausted,156,156
RC_inst20001.rcp,32,1,search_exhausted,142,142
RC_inst2001.rcp,32,1,search_exhausted,142,142
RC_inst201001.rcp,106255,0,time_limit,78,28
RC_inst202001.rcp,140504,0,time_limit,125,81
RC_inst203001.rcp,2048,1,search_exhausted,158,158
RC_inst204001.rcp,90077,0,time_limit,76,28
RC_inst205001.rcp,121773,0,time_limit,129,81
RC_inst206001.rcp,576,1,search_exhausted,154,154
RC_inst207001.rcp,99957,0,time_limit,85,28
RC_inst208001.rcp,26755,1,search_exhausted,111,111
RC_inst209001.rcp,197,1,search_exhausted,145,145
RC_inst210001.rcp,90701,0,time_limit,76,28
RC_inst21001.rcp,32,1,search_exhausted,28,28
RC_inst211001.rcp,144868,0,time_limit,141,81
RC_inst212001.rcp,1251,1,search_exhausted,157,157
RC_inst213001.rcp,103201,0,time_limit,91,28
RC_inst214001.rcp,117603,0,time_limit,122,81
RC_inst215001.rcp,3204,1,search_exhausted,155,155
RC_inst216001.rcp,112085,0,time_limit,98,28
RC_inst217001.rcp,126770,0,time_limit,124,81
RC_inst218001.rcp,1013,1,search_exhausted,154,154
RC_inst219001.rcp,102740,0,time_limit,81,28
RC_inst220001.rcp,128664,0,time_limit,131,81
RC_inst22001.rcp,32,1,search_exhausted,81,81
RC_inst221001.rcp,1066,1,search_exhausted,152,152
RC_inst222001.rcp,115430,0,time_limit,80,28
RC_inst223001.rcp,148055,0,time_limit,128,81
RC_inst224001.rcp,1265,1,search_exhausted,152,152
RC_inst225001.rcp,122377,0,time_limit,89,28
RC_inst226001.rcp,129477,0,time_limit,125,81
RC_inst227001.rcp,1573,1,search_exhausted,152,152
RC_inst228001.rcp,94031,0,time_limit,85,28
RC_inst229001.rcp,117994,0,time_limit,130,81
RC_inst230001.rcp,760,1,search_exhausted,149,149
RC_inst23001.rcp,32,1,search_exhausted,142,142
RC_inst231001.rcp,122750,0,time_limit,90,28
RC_inst232001.rcp,126415,0,time_limit,126,81
RC_inst233001.rcp,440,1,search_exhausted,156,156
RC_inst234001.rcp,122065,0,time_limit,99,28
RC_inst235001.rcp,149049,0,time_limit,145,81
RC_inst236001.rcp,2895,1,search_exhausted,157,157
RC_inst237001.rcp,119894,0,time_limit,98,28
RC_inst238001.rcp,114791,0,time_limit,122,81
RC_inst239001.rcp,468,1,search_exhausted,154,154
RC_inst240001.rcp,100951,0,time_limit,89,28
RC_inst24001.rcp,32,1,search_exhausted,28,28
RC_inst241001.rcp,144215,0,time_limit,132,81
RC_inst242001.rcp,758,1,search_exhausted,152,152
RC_inst243001.rcp,106193,0,time_limit,94,28
RC_inst244001.rcp,145046,0,time_limit,141,81
RC_inst245001.rcp,2831,1,search_exhausted,152,152
RC_inst246001.rcp,108608,0,time_limit,85,28
RC_inst247001.rcp,34666,1,search_exhausted,109,109
RC_inst248001.rcp,992,1,search_exhausted,152,152
RC_inst249001.rcp,105910,0,time_limit,97,28
RC_inst250001.rcp,121112,0,time_limit,122,81
RC_inst25001.rcp,32,1,search_exhausted,81,81
RC_inst251001.rcp,779,1,search_exhausted,149,149
RC_inst252001.rcp,119076,0,time_limit,91,28
RC_inst253001.rcp,118826,0,time_limit,130,81
RC_inst254001.rcp,5171,1,search_exhausted,159,159
RC_inst255001.rcp,110945,0,time_limit,99,28
RC_inst256001.rcp,132374,0,time_limit,129,81
RC_inst257001.rcp,1777,1,search_exhausted,151,151
RC_inst258001.rcp,110301,0,time_limit,92,28
RC_inst259001.rcp,139511,0,time_limit,150,81
RC_inst260001.rcp,491,1,search_exhausted,152,152
RC_inst26001.rcp,32,1,search_exhausted,142,142
RC_inst261001.rcp,129920,0,time_limit,112,28
RC_inst262001.rcp,141371,0,time_limit,133,81
RC_inst263001.rcp,2019,1,search_exhausted,157,157
RC_inst264001.rcp,118377,0,time_limit,89,28
RC_inst265001.rcp,122023,0,time_limit,129,81
RC_inst266001.rcp,2118,1,search_exhausted,160,160
RC_inst267001.rcp,106447,0,time_limit,90,28
RC_inst268001.rcp,133758,0,time_limit,126,81
RC_inst269001.rcp,2827,1,search_exhausted,156,156
RC_inst270001.rcp,32,1,search_exhausted,28,28
RC_inst27001.rcp,32,1,search_exhausted,28,28
RC_inst271001.rcp,32,1,search_exhausted,81,81
RC_inst272001.rcp,32,1,search_exhausted,142,142
RC_inst273001.rcp,32,1,search_exhausted,28,28
RC_inst274001.rcp,32,1,search_exhausted,81,81
RC_inst275001.rcp,32,1,search_exhausted,142,142
RC_inst276001.rcp,32,1,search_exhausted,28,28
RC_inst277001.rcp,32,1,search_exhausted,81,81
RC_inst278001.rcp,32,1,search_exhausted,142,142
RC_inst279001.rcp,32,1,search_exhausted,28,28
RC_inst280001.rcp,32,1,search_exhausted,81,81
RC_inst28001.rcp,32,1,search_exhausted,81,81
RC_inst281001.rcp,32,1,search_exhausted,142,142
RC_inst282001.rcp,55829,0,time_limit,29,28
RC_inst283001.rcp,32,1,search_exhausted,81,81
RC_inst284001.rcp,32,1,search_exhausted,142,142
RC_inst285001.rcp,55390,0,time_limit,31,28
RC_inst286001.rcp,32,1,search_exhausted,81,81
RC_inst287001.rcp,32,1,search_exhausted,142,142
RC_inst288001.rcp,66950,0,time_limit,29,28
RC_inst289001.rcp,32,1,search_exhausted,81,81
RC_inst290001.rcp,32,1,search_exhausted,142,142
RC_inst29001.rcp,32,1,search_exhausted,142,142
RC_inst291001.rcp,32,1,search_exhausted,28,28
RC_inst292001.rcp,32,1,search_exhausted,81,81
RC_inst293001.rcp,32,1,search_exhausted,142,142
RC_inst294001.rcp,32,1,search_exhausted,28,28
RC_inst295001.rcp,32,1,search_exhausted,81,81
RC_inst296001.rcp,32,1,search_exhausted,142,142
RC_inst297001.rcp,32,1,search_exhausted,28,28
RC_inst298001.rcp,32,1,search_exhausted,81,81
RC_inst299001.rcp,32,1,search_exhausted,142,142
RC_inst300001.rcp,64535,0,time_limit,48,28
RC_inst30001.rcp,32,1,search_exhausted,28,28
RC_inst3001.rcp,32,1,search_exhausted,28,28
RC_inst301001.rcp,134,1,search_exhausted,86,86
RC_inst302001.rcp,32,1,search_exhausted,142,142
RC_inst303001.rcp,63942,0,time_limit,45,28
RC_inst304001.rcp,146,1,search_exhausted,85,85
RC_inst305001.rcp,71,1,search_exhausted,145,145
RC_inst306001.rcp,78525,0,time_limit,47,28
RC_inst307001.rcp,32,1,search_exhausted,81,81
RC_inst308001.rcp,32,1,search_exhausted,142,142
RC_inst309001.rcp,70032,0,time_limit,43,28
RC_inst310001.rcp,172,1,search_exhausted,87,87
RC_inst31001.rcp,32,1,search_exhausted,81,81
RC_inst311001.rcp,32,1,search_exhausted,142,142
RC_inst312001.rcp,63830,0,time_limit,43,28
RC_inst313001.rcp,102,1,search_exhausted,86,86
RC_inst314001.rcp,32,1,search_exhausted,142,142
RC_inst315001.rcp,83315,0,time_limit,53,28
RC_inst316001.rcp,134,1,search_exhausted,84,84
RC_inst317001.rcp,128,1,search_exhausted,145,145
RC_inst318001.rcp,77598,0,time_limit,43,28
RC_inst319001.rcp,41,1,search_exhausted,85,85
RC_inst320001.rcp,32,1,search_exhausted,142,142
RC_inst32001.rcp,32,1,search_exhausted,142,142
RC_inst321001.rcp,68045,0,time_limit,39,28
RC_inst322001.rcp,233,1,search_exhausted,88,88
RC_inst323001.rcp,71,1,search_exhausted,145,145
RC_inst324001.rcp,63495,0,time_limit,42,28
RC_inst325001.rcp,502,1,search_exhausted,87,87
RC_inst326001.rcp,32,1,search_exhausted,142,142
RC_inst327001.rcp,80779,0,time_limit,40,28
RC_inst328001.rcp,311,1,search_exhausted,91,91
RC_inst329001.rcp,32,1,search_exhausted,142,142
RC_inst330001.rcp,77986,0,time_limit,72,28
RC_inst33001.rcp,54785,0,time_limit,29,28
RC_inst331001.rcp,23573,1,search_exhausted,110,110
RC_inst332001.rcp,122,1,search_exhausted,144,144
RC_inst333001.rcp,85185,0,time_limit,69,28
RC_inst334001.rcp,4502,1,search_exhausted,105,105
RC_inst335001.rcp,825,1,search_exhausted,152,152
RC_inst336001.rcp,75005,0,time_limit,54,28
RC_inst337001.rcp,15170,1,search_exhausted,109,109
RC_inst338001.rcp,95,1,search_exhausted,151,151
RC_inst339001.rcp,83997,0,time_limit,70,28
RC_inst340001.rcp,46668,1,search_exhausted,116,116
RC_inst34001.rcp,346,1,search_exhausted,86,86
RC_inst341001.rcp,264,1,search_exhausted,150,150
RC_inst342001.rcp,89717,0,time_limit,71,28
RC_inst343001.rcp,45755,1,search_exhausted,107,107
RC_inst344001.rcp,181,1,search_exhausted,151,151
RC_inst345001.rcp,81772,0,time_limit,68,28
RC_inst346001.rcp,35941,1,search_exhausted,116,116
RC_inst347001.rcp,93,1,search_exhausted,147,147
RC_inst348001.rcp,100560,0,time_limit,63,28
RC_inst349001.rcp,4957,1,search_exhausted,100,100
RC_inst350001.rcp,71,1,search_exhausted,145,145
RC_inst35001.rcp,32,1,search_exhausted,142,142
RC_inst351001.rcp,85465,0,time_limit,69,28
RC_inst352001.rcp,12320,1,search_exhausted,103,103
RC_inst353001.rcp,304,1,search_exhausted,149,149
RC_inst354001.rcp,85601,0,time_limit,62,28
RC_inst355001.rcp,8744,1,search_exhausted,102,102
RC_inst356001.rcp,109,1,search_exhausted,147,147
RC_inst357001.rcp,80670,0,time_limit,71,28
RC_inst358001.rcp,9926,1,search_exhausted,106,106
RC_inst359001.rcp,171,1,search_exhausted,148,148
RC_inst360001.rcp,89827,0,time_limit,89,28
RC_inst36001.rcp,87,1,search_exhausted,28,28
RC_inst361001.rcp,121714,0,time_limit,142,81
RC_inst362001.rcp,1981,1,search_exhausted,161,161
RC_inst363001.rcp,105923,0,time_limit,82,28
RC_inst364001.rcp,108425,0,time_limit,130,81
RC_inst365001.rcp,1233,1,search_exhausted,152,152
RC_inst366001.rcp,94173,0,time_limit,94,28
RC_inst367001.rcp,122678,0,time_limit,140,81
RC_inst368001.rcp,382,1,search_exhausted,148,148
RC_inst369001.rcp,82692,0,time_limit,85,28
RC_inst370001.rcp,113428,0,time_limit,116,81
RC_inst37001.rcp,32,1,search_exhausted,81,81
RC_inst371001.rcp,483,1,search_exhausted,149,149
RC_inst372001.rcp,92883,0,time_limit,103,28
RC_inst373001.rcp,121592,0,time_limit,135,81
RC_inst374001.rcp,4203,1,search_exhausted,158,158
RC_inst375001.rcp,112797,0,time_limit,94,28
RC_inst376001.rcp,59900,1,search_exhausted,113,113
RC_inst377001.rcp,1451,1,search_exhausted,160,160
RC_inst378001.rcp,94967,0,time_limit,95,28
RC_inst379001.rcp,114719,0,time_limit,134,81
RC_inst380001.rcp,162,1,search_exhausted,151,151
RC_inst38001.rcp,32,1,search_exhausted,142,142
RC_inst381001.rcp,94765,0,time_limit,108,28
RC_inst382001.rcp,94033,0,time_limit,127,81
RC_inst383001.rcp,2951,1,search_exhausted,157,157
RC_inst384001.rcp,99100,0,time_limit,91,28
RC_inst385001.rcp,123562,0,time_limit,122,81
RC_inst386001.rcp,494,1,search_exhausted,152,152
RC_inst387001.rcp,91077,0,time_limit,104,28
RC_inst388001.rcp,126132,0,time_limit,129,81
RC_inst389001.rcp,1018,1,search_exhausted,149,149
RC_inst390001.rcp,112265,0,time_limit,116,28
RC_inst39001.rcp,32,1,search_exhausted,28,28
RC_inst391001.rcp,128112,0,time_limit,153,81
RC_inst392001.rcp,24280,1,search_exhausted,165,165
RC_inst393001.rcp,108009,0,time_limit,127,28
RC_inst394001.rcp,133249,0,time_limit,155,81
RC_inst395001.rcp,364,1,search_exhausted,154,154
RC_inst396001.rcp,103881,0,time_limit,113,28
RC_inst397001.rcp,120411,0,time_limit,149,81
RC_inst398001.rcp,26627,1,search_exhausted,166,166
RC_inst399001.rcp,105590,0,time_limit,121,28
RC_inst400001.rcp,116466,0,time_limit,142,81
RC_inst40001.rcp,32,1,search_exhausted,81,81
RC_inst4001.rcp,32,1,search_exhausted,81,81
RC_inst401001.rcp,4291,1,search_exhausted,165,165
RC_inst402001.rcp,105766,0,time_limit,114,28
RC_inst403001.rcp,123629,0,time_limit,145,81
RC_inst404001.rcp,26627,1,search_exhausted,166,166
RC_inst405001.rcp,98363,0,time_limit,114,28
RC_inst406001.rcp,129602,0,time_limit,153,81
RC_inst407001.rcp,5272,1,search_exhausted,158,158
RC_inst408001.rcp,106292,0,time_limit,125,28
RC_inst409001.rcp,120918,0,time_limit,153,81
RC_inst410001.rcp,9934,1,search_exhausted,161,161
RC_inst41001.rcp,32,1,search_exhausted,142,142
RC_inst411001.rcp,109395,0,time_limit,118,28
RC_inst412001.rcp,126946,0,time_limit,134,81
RC_inst413001.rcp,955,1,search_exhausted,150,150
RC_inst414001.rcp,106850,0,time_limit,118,28
RC_inst415001.rcp,125168,0,time_limit,155,81
RC_inst416001.rcp,19975,1,search_exhausted,165,165
RC_inst417001.rcp,106147,0,time_limit,119,28
RC_inst418001.rcp,124774,0,time_limit,149,81
RC_inst419001.rcp,26627,1,search_exhausted,166,166
RC_inst420001.rcp,107592,0,time_limit,128,28
RC_inst42001.rcp,35,1,search_exhausted,28,28
RC_inst421001.rcp,121069,0,time_limit,158,81
RC_inst422001.rcp,9115,1,search_exhausted,161,161
RC_inst423001.rcp,107081,0,time_limit,128,28
RC_inst424001.rcp,114894,0,time_limit,158,81
RC_inst425001.rcp,26627,1,search_exhausted,166,166
RC_inst426001.rcp,106434,0,time_limit,129,28
RC_inst427001.rcp,119467,0,time_limit,158,81
RC_inst428001.rcp,26627,1,search_exhausted,166,166
RC_inst429001.rcp,100213,0,time_limit,124,28
RC_inst430001.rcp,119740,0,time_limit,153,81
RC_inst43001.rcp,32,1,search_exhausted,81,81
RC_inst431001.rcp,26627,1,search_exhausted,166,166
RC_inst432001.rcp,103225,0,time_limit,123,28
RC_inst433001.rcp,113428,0,time_limit,158,81
RC_inst434001.rcp,26627,1,search_exhausted,166,166
RC_inst435001.rcp,102493,0,time_limit,130,28
RC_inst436001.rcp,112392,0,time_limit,158,81
RC_inst437001.rcp,26627,1,search_exhausted,166,166
RC_inst438001.rcp,97720,0,time_limit,129,28
RC_inst439001.rcp,113199,0,time_limit,158,81
RC_inst440001.rcp,8959,1,search_exhausted,159,159
RC_inst44001.rcp,32,1,search_exhausted,142,142
RC_inst441001.rcp,103121,0,time_limit,123,28
RC_inst442001.rcp,111953,0,time_limit,158,81
RC_inst443001.rcp,5272,1,search_exhausted,158,158
RC_inst444001.rcp,99036,0,time_limit,129,28
RC_inst445001.rcp,112033,0,time_limit,158,81
RC_inst446001.rcp,4291,1,search_exhausted,165,165
RC_inst447001.rcp,103781,0,time_limit,125,28
RC_inst448001.rcp,113566,0,time_limit,156,81
RC_inst449001.rcp,26627,1,search_exhausted,166,166
RC_inst450001.rcp,101884,0,time_limit,130,28
RC_inst45001.rcp,49360,0,time_limit,34,28
RC_inst451001.rcp,114164,0,time_limit,158,81
RC_inst452001.rcp,26627,1,search_exhausted,166,166
RC_inst453001.rcp,101209,0,time_limit,130,28
RC_inst454001.rcp,112325,0,time_limit,158,81
RC_inst455001.rcp,26627,1,search_exhausted,166,166
RC_inst456001.rcp,101014,0,time_limit,130,28
RC_inst457001.rcp,111639,0,time_limit,158,81
RC_inst458001.rcp,26627,1,search_exhausted,166,166
RC_inst459001.rcp,100619,0,time_limit,130,28
RC_inst460001.rcp,114295,0,time_limit,158,81
RC_inst46001.rcp,32,1,search_exhausted,81,81
RC_inst461001.rcp,26627,1,search_exhausted,166,166
RC_inst462001.rcp,103975,0,time_limit,122,28
RC_inst463001.rcp,112404,0,time_limit,158,81
RC_inst464001.rcp,26627,1,search_exhausted,166,166
RC_inst465001.rcp,102325,0,time_limit,130,28
RC_inst466001.rcp,114275,0,time_limit,158,81
RC_inst467001.rcp,26627,1,search_exhausted,166,166
RC_inst468001.rcp,101878,0,time_limit,130,28
RC_inst469001.rcp,110758,0,time_limit,158,81
RC_inst470001.rcp,26627,1,search_exhausted,166,166
RC_inst47001.rcp,32,1,search_exhausted,142,142
RC_inst471001.rcp,102761,0,time_limit,130,28
RC_inst472001.rcp,113548,0,time_limit,158,81
RC_inst473001.rcp,26627,1,search_exhausted,166,166
RC_inst474001.rcp,102821,0,time_limit,130,28
RC_inst475001.rcp,114652,0,time_limit,158,81
RC_inst476001.rcp,26627,1,search_exhausted,166,166
RC_inst477001.rcp,102129,0,time_limit,129,28
RC_inst478001.rcp,112595,0,time_limit,158,81
RC_inst479001.rcp,26627,1,search_exhausted,166,166
RC_inst480001.rcp,102634,0,time_limit,130,28
RC_inst48001.rcp,52480,0,time_limit,36,28
RC_inst481001.rcp,114373,0,time_limit,158,81
RC_inst482001.rcp,26627,1,search_exhausted,166,166
RC_inst483001.rcp,103143,0,time_limit,130,28
RC_inst484001.rcp,113813,0,time_limit,158,81
RC_inst485001.rcp,26627,1,search_exhausted,166,166
RC_inst486001.rcp,102430,0,time_limit,130,28
RC_inst487001.rcp,113593,0,time_limit,158,81
RC_inst488001.rcp,26627,1,search_exhausted,166,166
RC_inst489001.rcp,101521,0,time_limit,130,28
RC_inst490001.rcp,112084,0,time_limit,158,81
RC_inst49001.rcp,32,1,search_exhausted,81,81
RC_inst491001.rcp,26627,1,search_exhausted,166,166
RC_inst492001.rcp,101893,0,time_limit,130,28
RC_inst493001.rcp,114980,0,time_limit,158,81
RC_inst494001.rcp,26627,1,search_exhausted,166,166
RC_inst495001.rcp,103133,0,time_limit,130,28
RC_inst496001.rcp,114620,0,time_limit,158,81
RC_inst497001.rcp,26627,1,search_exhausted,166,166
RC_inst498001.rcp,103342,0,time_limit,130,28
RC_inst499001.rcp,113213,0,time_limit,158,81
RC_inst500001.rcp,26627,1,search_exhausted,166,166
RC_inst50001.rcp,32,1,search_exhausted,142,142
RC_inst5001.rcp,32,1,search_exhausted,142,142
RC_inst501001.rcp,103066,0,time_limit,130,28
RC_inst502001.rcp,113774,0,time_limit,158,81
RC_inst503001.rcp,26627,1,search_exhausted,166,166
RC_inst504001.rcp,101405,0,time_limit,130,28
RC_inst505001.rcp,111884,0,time_limit,158,81
RC_inst506001.rcp,26627,1,search_exhausted,166,166
RC_inst507001.rcp,100720,0,time_limit,130,28
RC_inst508001.rcp,113920,0,time_limit,158,81
RC_inst509001.rcp,26627,1,search_exhausted,166,166
RC_inst510001.rcp,102828,0,time_limit,130,28
RC_inst51001.rcp,32,1,search_exhausted,28,28
RC_inst511001.rcp,115103,0,time_limit,158,81
RC_inst512001.rcp,26627,1,search_exhausted,166,166
RC_inst513001.rcp,103016,0,time_limit,130,28
RC_inst514001.rcp,112763,0,time_limit,158,81
RC_inst515001.rcp,26627,1,search_exhausted,166,166
RC_inst516001.rcp,102010,0,time_limit,130,28
RC_inst517001.rcp,113247,0,time_limit,158,81
RC_inst518001.rcp,26627,1,search_exhausted,166,166
RC_inst519001.rcp,102118,0,time_limit,130,28
RC_inst520001.rcp,114496,0,time_limit,158,81
RC_inst52001.rcp,32,1,search_exhausted,81,81
RC_inst521001.rcp,26627,1,search_exhausted,166,166
RC_inst522001.rcp,103329,0,time_limit,130,28
RC_inst523001.rcp,113795,0,time_limit,158,81
RC_inst524001.rcp,26627,1,search_exhausted,166,166
RC_inst525001.rcp,101340,0,time_limit,130,28
RC_inst526001.rcp,113248,0,time_limit,158,81
RC_inst527001.rcp,26627,1,search_exhausted,166,166
RC_inst528001.rcp,102483,0,time_limit,130,28
RC_inst529001.rcp,114669,0,time_limit,158,81
RC_inst530001.rcp,26627,1,search_exhausted,166,166
RC_inst53001.rcp,32,1,search_exhausted,142,142
RC_inst531001.rcp,103477,0,time_limit,130,28
RC_inst532001.rcp,113392,0,time_limit,158,81
RC_inst533001.rcp,26627,1,search_exhausted,166,166
RC_inst534001.rcp,103855,0,time_limit,130,28
RC_inst535001.rcp,113541,0,time_limit,158,81
RC_inst536001.rcp,26627,1,search_exhausted,166,166
RC_inst537001.rcp,103143,0,time_limit,130,28
RC_inst538001.rcp,114404,0,time_limit,158,81
RC_inst539001.rcp,26627,1,search_exhausted,166,166
RC_inst54001.rcp,49968,0,time_limit,34,28
RC_inst55001.rcp,68,1,search_exhausted,86,86
RC_inst56001.rcp,32,1,search_exhausted,142,142
RC_inst57001.rcp,54849,0,time_limit,33,28
RC_inst58001.rcp,32,1,search_exhausted,81,81
RC_inst59001.rcp,32,1,search_exhausted,142,142
RC_inst60001.rcp,68914,0,time_limit,42,28
RC_inst6001.rcp,32,1,search_exhausted,28,28
RC_inst61001.rcp,167,1,search_exhausted,88,88
RC_inst62001.rcp,32,1,search_exhausted,142,142
RC_inst63001.rcp,61059,0,time_limit,34,28
RC_inst64001.rcp,84,1,search_exhausted,86,86
RC_inst65001.rcp,32,1,search_exhausted,142,142
RC_inst66001.rcp,78843,0,time_limit,41,28
RC_inst67001.rcp,32,1,search_exhausted,81,81
RC_inst68001.rcp,32,1,search_exhausted,142,142
RC_inst69001.rcp,51724,0,time_limit,35,28
RC_inst70001.rcp,232,1,search_exhausted,91,91
RC_inst7001.rcp,32,1,search_exhausted,81,81
RC_inst71001.rcp,32,1,search_exhausted,142,142
RC_inst72001.rcp,65723,0,time_limit,38,28
RC_inst73001.rcp,186,1,search_exhausted,94,94
RC_inst74001.rcp,32,1,search_exhausted,142,142
RC_inst75001.rcp,61488,0,time_limit,40,28
RC_inst76001.rcp,194,1,search_exhausted,87,87
RC_inst77001.rcp,32,1,search_exhausted,142,142
RC_inst78001.rcp,82647,0,time_limit,41,28
RC_inst79001.rcp,283,1,search_exhausted,92,92
RC_inst80001.rcp,75,1,search_exhausted,148,148
RC_inst8001.rcp,32,1,search_exhausted,142,142
RC_inst81001.rcp,56388,0,time_limit,43,28
RC_inst82001.rcp,202,1,search_exhausted,83,83
RC_inst83001.rcp,32,1,search_exhausted,142,142
RC_inst84001.rcp,71483,0,time_limit,42,28
RC_inst85001.rcp,1043,1,search_exhausted,91,91
RC_inst86001.rcp,32,1,search_exhausted,142,142
RC_inst87001.rcp,71590,0,time_limit,45,28
RC_inst88001.rcp,73,1,search_exhausted,84,84
RC_inst89001.rcp,32,1,search_exhausted,142,142
RC_inst90001.rcp,82565,0,time_limit,48,28
RC_inst9001.rcp,32,1,search_exhausted,28,28
RC_inst91001.rcp,805,1,search_exhausted,92,92
RC_inst92001.rcp,32,1,search_exhausted,142,142
RC_inst93001.rcp,77953,0,time_limit,51,28
RC_inst94001.rcp,2088,1,search_exhausted,99,99
RC_inst95001.rcp,87,1,search_exhausted,143,143
RC_inst96001.rcp,60656,0,time_limit,46,28
RC_inst97001.rcp,869,1,search_exhausted,97,97
RC_inst98001.rcp,68,1,search_exhausted,148,148
RC_inst99001.rcp,68282,0,time_limit,51,28
RU_inst1.rcp,32,1,search_exhausted,28,28
RU_inst100001.rcp,614,1,search_exhausted,90,90
RU_inst10001.rcp,32,1,search_exhausted,81,81
RU_inst1001.rcp,32,1,search_exhausted,81,81
RU_inst101001.rcp,105,1,search_exhausted,150,150
RU_inst102001.rcp,52121,0,time_limit,38,28
RU_inst103001.rcp,917,1,search_exhausted,91,91
RU_inst104001.rcp,32,1,search_exhausted,142,142
RU_inst105001.rcp,57854,0,time_limit,44,28
RU_inst106001.rcp,250,1,search_exhausted,90,90
RU_inst107001.rcp,114,1,search_exhausted,145,145
RU_inst108001.rcp,62569,0,time_limit,44,28
RU_inst109001.rcp,1556,1,search_exhausted,95,95
RU_inst110001.rcp,71,1,search_exhausted,145,145
RU_inst11001.rcp,60,1,search_exhausted,148,148
RU_inst111001.rcp,66749,0,time_limit,50,28
RU_inst112001.rcp,170,1,search_exhausted,85,85
RU_inst113001.rcp,32,1,search_exhausted,142,142
RU_inst114001.rcp,53230,0,time_limit,47,28
RU_inst115001.rcp,553,1,search_exhausted,94,94
RU_inst116001.rcp,32,1,search_exhausted,142,142
RU_inst117001.rcp,52900,0,time_limit,48,28
RU_inst118001.rcp,225,1,search_exhausted,83,83
RU_inst119001.rcp,32,1,search_exhausted,142,142
RU_inst120001.rcp,80644,0,time_limit,116,28
RU_inst12001.rcp,32,1,search_exhausted,28,28
RU_inst121001.rcp,91486,0,time_limit,148,81
RU_inst122001.rcp,5094,1,search_exhausted,156,156
RU_inst123001.rcp,83743,0,time_limit,94,28
RU_inst124001.rcp,94362,0,time_limit,151,81
RU_inst125001.rcp,1754,1,search_exhausted,161,161
RU_inst126001.rcp,77062,0,time_limit,115,28
RU_inst127001.rcp,85574,0,time_limit,137,81
RU_inst128001.rcp,3363,1,search_exhausted,157,157
RU_inst129001.rcp,85093,0,time_limit,123,28
RU_inst130001.rcp,95372,0,time_limit,145,81
RU_inst13001.rcp,32,1,search_exhausted,81,81
RU_inst131001.rcp,2252,1,search_exhausted,157,157
RU_inst132001.rcp,81658,0,time_limit,93,28
RU_inst133001.rcp,90947,0,time_limit,149,81
RU_inst134001.rcp,5564,1,search_exhausted,159,159
RU_inst135001.rcp,81796,0,time_limit,99,28
RU_inst136001.rcp,94553,0,time_limit,148,81
RU_inst137001.rcp,6260,1,search_exhausted,158,158
RU_inst138001.rcp,74836,0,time_limit,103,28
RU_inst139001.rcp,88992,0,time_limit,144,81
RU_inst140001.rcp,1513,1,search_exhausted,158,158
RU_inst14001.rcp,32,1,search_exhausted,142,142
RU_inst141001.rcp,79738,0,time_limit,100,28
RU_inst142001.rcp,94028,0,time_limit,143,81
RU_inst143001.rcp,2109,1,search_exhausted,159,159
RU_inst144001.rcp,78644,0,time_limit,108,28
RU_inst145001.rcp,87429,0,time_limit,158,81
RU_inst146001.rcp,2271,1,search_exhausted,153,153
RU_inst147001.rcp,77734,0,time_limit,123,28
RU_inst148001.rcp,88058,0,time_limit,139,81
RU_inst149001.rcp,6532,1,search_exhausted,164,164
RU_inst150001.rcp,82369,0,time_limit,130,28
RU_inst15001.rcp,32,1,search_exhausted,28,28
RU_inst151001.rcp,91846,0,time_limit,158,81
RU_inst152001.rcp,26627,1,search_exhausted,166,166
RU_inst153001.rcp,82653,0,time_limit,124,28
RU_inst154001.rcp,90060,0,time_limit,158,81
RU_inst155001.rcp,26627,1,search_exhausted,166,166
RU_inst156001.rcp,81703,0,time_limit,130,28
RU_inst157001.rcp,89461,0,time_limit,158,81
RU_inst158001.rcp,26627,1,search_exhausted,166,166
RU_inst159001.rcp,80036,0,time_limit,130,28
RU_inst160001.rcp,89134,0,time_limit,158,81
RU_inst16001.rcp,67,1,search_exhausted,86,86
RU_inst161001.rcp,26627,1,search_exhausted,166,166
RU_inst162001.rcp,83332,0,time_limit,130,28
RU_inst163001.rcp,98625,0,time_limit,153,81
RU_inst164001.rcp,26627,1,search_exhausted,166,166
RU_inst165001.rcp,84191,0,time_limit,130,28
RU_inst166001.rcp,89556,0,time_limit,158,81
RU_inst167001.rcp,26627,1,search_exhausted,166,166
RU_inst168001.rcp,82401,0,time_limit,130,28
RU_inst169001.rcp,89922,0,time_limit,158,81
RU_inst170001.rcp,26627,1,search_exhausted,166,166
