instance,n_activities,n_resources,mean_duration,std_duration,total_duration,n_precedence_edges,precedence_density,order_strength,unordered_pair_ratio,critical_path_length,resource_factor,max_resource_pressure,mean_resource_pressure,n_conflict_pairs,conflict_density,resource_lower_bound,heuristic_ub,ub_lb_gap,nodes,y,solved
J6037_1.RCP,60.0,4.0,5.0,2.695675549220764,300.0,125.0,0.07062146892655367,0.46271186440677964,0.5372881355932204,70.0,0.5041666666666667,1.0276190476190477,0.8268027210884353,162.0,0.1703470031545741,72.0,119.0,47.0,49891,10.8176159482456,0
J6037_10.RCP,60.0,4.0,5.666666666666667,2.8205594401741574,340.0,125.0,0.07062146892655367,0.40847457627118644,0.5915254237288136,86.0,0.5041666666666667,0.7594476744186046,0.710016957364341,114.0,0.10888252148997135,66.0,120.0,34.0,39403,10.58162261297557,0
J6037_2.RCP,60.0,4.0,5.0,2.701851217221259,300.0,125.0,0.07062146892655367,0.4638418079096045,0.5361581920903955,68.0,0.5041666666666667,1.0029411764705882,0.7975446428571429,131.0,0.1380400421496312,69.0,122.0,53.0,49411,10.807948588656703,0
J6037_3.RCP,60.0,4.0,6.516666666666667,2.9523531104677994,391.0,125.0,0.07062146892655367,0.47909604519774013,0.5209039548022598,97.0,0.5041666666666667,1.0655375552282769,0.888771666477852,204.0,0.22125813449023865,104.0,174.0,70.0,41684,10.637896630844713,0
J6037_4.RCP,60.0,4.0,5.55,2.7654113618049667,333.0,125.0,0.07062146892655367,0.4497175141242938,0.5502824858757063,75.0,0.5041666666666667,0.9419047619047619,0.8291706349206349,128.0,0.13141683778234084,71.0,127.0,52.0,42464,10.656435486214109,0
J6037_5.RCP,60.0,4.0,5.05,2.8485376365192483,303.0,125.0,0.07062146892655367,0.46779661016949153,0.5322033898305085,80.0,0.5041666666666667,0.8265625,0.775874255952381,196.0,0.20806794055201697,67.0,119.0,39.0,48392,10.787110454145898,0
J6037_6.RCP,60.0,4.0,5.766666666666667,2.740843341422895,346.0,125.0,0.07062146892655367,0.43954802259887005,0.56045197740113,62.0,0.5041666666666667,1.2688172043010753,1.0094086021505375,125.0,0.12600806451612903,79.0,120.0,41.0,45959,10.735526731962691,0
J6037_7.RCP,60.0,4.0,5.783333333333333,2.927408789735766,347.0,125.0,0.07062146892655367,0.4604519774011299,0.53954802259887,75.0,0.5041666666666667,1.0951111111111111,0.9031855921855921,174.0,0.18219895287958116,83.0,135.0,52.0,46226,10.741319321949963,0
J6037_8.RCP,60.0,4.0,5.333333333333333,3.118047822311618,320.0,125.0,0.07062146892655367,0.4175141242937853,0.5824858757062147,79.0,0.5041666666666667,0.8556962025316456,0.7429556730189641,181.0,0.1755577109602328,68.0,112.0,33.0,40953,10.620204764608506,0
J6037_9.RCP,60.0,4.0,5.6,2.5311394008759502,336.0,125.0,0.07062146892655367,0.4610169491525424,0.5389830508474576,77.0,0.5041666666666667,0.883982683982684,0.8082613464966406,134.0,0.14046121593291405,69.0,120.0,43.0,38937,10.569725916538856,0
J6038_1.RCP,60.0,4.0,5.683333333333334,2.9916086345346415,341.0,125.0,0.07062146892655367,0.46214689265536724,0.5378531073446328,73.0,0.5041666666666667,0.7148194271481942,0.5449236836223137,0.0,0.0,53.0,91.0,18.0,35596,10.480016643626312,0
J6038_10.RCP,60.0,4.0,5.533333333333333,2.8193773938387334,332.0,125.0,0.07062146892655367,0.44180790960451977,0.5581920903954802,63.0,0.5041666666666667,0.7011732229123534,0.6256938941243664,0.0,0.0,45.0,75.0,12.0,36729,10.511349138813713,0
J6038_2.RCP,60.0,4.0,6.033333333333333,2.6138519893487127,362.0,125.0,0.07062146892655367,0.4293785310734463,0.5706214689265536,71.0,0.5041666666666667,0.8502594514455152,0.6802080739063044,1.0,0.0009900990099009901,61.0,90.0,19.0,39087,10.573570793497522,0
J6038_3.RCP,60.0,4.0,5.633333333333334,3.0820267501903498,338.0,125.0,0.07062146892655367,0.44745762711864406,0.5525423728813559,76.0,0.5041666666666667,0.6900584795321637,0.6266668881800461,3.0,0.0030674846625766876,53.0,88.0,12.0,40050,10.597908920973804,0
J6038_4.RCP,60.0,4.0,5.166666666666667,2.621492365470901,310.0,125.0,0.07062146892655367,0.4062146892655367,0.5937853107344633,58.0,0.5041666666666667,0.7391304347826086,0.6181368406705737,0.0,0.0,43.0,67.0,9.0,37311,10.527070269710164,0
J6038_5.RCP,60.0,4.0,5.3,2.78268455512538,318.0,125.0,0.07062146892655367,0.4717514124293785,0.5282485875706215,103.0,0.5041666666666667,0.5811373092926491,0.45885243042882284,4.0,0.00427807486631016,60.0,114.0,11.0,73,4.30406509320417,1
J6038_6.RCP,60.0,4.0,5.716666666666667,2.7269743102729973,343.0,125.0,0.07062146892655367,0.45028248587570624,0.5497175141242938,86.0,0.5041666666666667,0.5875512995896033,0.5044056283913365,7.0,0.007194244604316547,51.0,96.0,10.0,198,5.293304824724492,1
J6038_7.RCP,60.0,4.0,5.716666666666667,2.904546244921724,343.0,125.0,0.07062146892655367,0.45084745762711864,0.5491525423728814,74.0,0.5041666666666667,0.6237837837837837,0.5583235114814062,2.0,0.00205761316872428,47.0,87.0,13.0,34429,10.44668355633257,0
J6038_8.RCP,60.0,4.0,5.883333333333334,3.0226460078694113,353.0,125.0,0.07062146892655367,0.480225988700565,0.519774011299435,68.0,0.5041666666666667,0.7269820971867008,0.6371178906345147,0.0,0.0,50.0,80.0,12.0,39098,10.57385217019883,0
J6038_9.RCP,60.0,4.0,4.916666666666667,2.8418988174966557,295.0,125.0,0.07062146892655367,0.4598870056497175,0.5401129943502825,66.0,0.5041666666666667,0.5991735537190083,0.5353426308539945,0.0,0.0,40.0,71.0,5.0,37855,10.541544766778113,0
J6039_1.RCP,60.0,4.0,5.4,2.8413611761501443,324.0,125.0,0.07062146892655367,0.4903954802259887,0.5096045197740113,80.0,0.5041666666666667,0.5215909090909091,0.43946707589285716,0.0,0.0,42.0,94.0,14.0,18753,9.83916234197957,1
J6039_10.RCP,60.0,4.0,5.25,2.8497075873382753,315.0,125.0,0.07062146892655367,0.4457627118644068,0.5542372881355933,74.0,0.5041666666666667,0.5351351351351351,0.4831512836947619,0.0,0.0,40.0,75.0,1.0,62,4.143134726391533,1
J6039_2.RCP,60.0,4.0,5.966666666666667,3.027466854575877,358.0,125.0,0.07062146892655367,0.4491525423728814,0.5508474576271186,84.0,0.5041666666666667,0.4486863711001642,0.4125121094164802,0.0,0.0,38.0,87.0,3.0,1078,6.983789965258135,1
J6039_3.RCP,60.0,4.0,6.05,3.1167557919520523,363.0,125.0,0.07062146892655367,0.45254237288135596,0.547457627118644,83.0,0.5041666666666667,0.5117613310384395,0.46855938792765045,0.0,0.0,43.0,85.0,2.0,62,4.143134726391533,1
J6039_4.RCP,60.0,4.0,5.533333333333333,2.8720878971384023,332.0,125.0,0.07062146892655367,0.47909604519774013,0.5209039548022598,92.0,0.5041666666666667,0.5698757763975155,0.42979823618410573,0.0,0.0,53.0,99.0,7.0,8348,9.029897050194,1
J6039_5.RCP,60.0,4.0,5.366666666666666,2.6830745216800986,322.0,125.0,0.07062146892655367,0.4344632768361582,0.5655367231638417,73.0,0.5041666666666667,0.5292652552926526,0.4580287689281137,0.0,0.0,39.0,80.0,7.0,38063,10.54702423254274,0
J6039_6.RCP,60.0,4.0,5.05,2.741198034923173,303.0,125.0,0.07062146892655367,0.492090395480226,0.507909604519774,83.0,0.5041666666666667,0.5759036144578313,0.4914825570223478,4.0,0.004449388209121247,48.0,86.0,3.0,39792,10.59144629640695,0
J6039_7.RCP,60.0,4.0,5.5,2.9524001535473925,330.0,125.0,0.07062146892655367,0.4231638418079096,0.5768361581920904,68.0,0.5041666666666667,0.5448179271708683,0.4588063047799765,0.0,0.0,38.0,76.0,8.0,8299,9.02401079378469,1
J6039_8.RCP,60.0,4.0,5.216666666666667,3.1785304081533585,313.0,125.0,0.07062146892655367,0.423728813559322,0.576271186440678,77.0,0.5041666666666667,0.46003996003996006,0.42310368203225346,0.0,0.0,36.0,77.0,0.0,969,6.877296071497429,1
J6039_9.RCP,60.0,4.0,5.633333333333334,2.664374014452342,338.0,125.0,0.07062146892655367,0.4689265536723164,0.5310734463276836,72.0,0.5041666666666667,0.5458937198067633,0.4779054222888556,0.0,0.0,40.0,73.0,1.0,62,4.143134726391533,1
J603_1.RCP,60.0,4.0,5.533333333333333,2.5978623691198286,332.0,87.0,0.04915254237288136,0.2542372881355932,0.7457627118644068,60.0,0.25,0.4031746031746032,0.33589285714285716,0.0,0.0,25.0,61.0,1.0,24428,10.103526230135241,1
J603_10.RCP,60.0,4.0,5.566666666666666,2.8246927069840515,334.0,87.0,0.04915254237288136,0.2790960451977401,0.7209039548022599,67.0,0.25,0.4925373134328358,0.41011631403422444,17.0,0.013322884012539185,33.0,78.0,11.0,29606,10.295766098840117,0
J603_2.RCP,60.0,4.0,5.533333333333333,2.9747082023097473,332.0,87.0,0.04915254237288136,0.24463276836158193,0.7553672316384181,69.0,0.25,0.34851621808143546,0.31260285608111693,3.0,0.002243829468960359,25.0,69.0,0.0,62,4.143134726391533,1
J603_3.RCP,60.0,4.0,5.983333333333333,2.9916086345346415,359.0,87.0,0.04915254237288136,0.25875706214689265,0.7412429378531074,102.0,0.25,0.30082559339525283,0.25812783081068685,8.0,0.006097560975609756,31.0,105.0,3.0,30801,10.335334901918412,0
J603_4.RCP,60.0,4.0,5.7,2.6913441499245936,342.0,87.0,0.04915254237288136,0.3282485875706215,0.6717514124293785,81.0,0.25,0.3487654320987654,0.2775073602368288,5.0,0.004205214465937763,29.0,83.0,2.0,62,4.143134726391533,1
J603_5.RCP,60.0,4.0,6.216666666666667,2.733079256483833,373.0,87.0,0.04915254237288136,0.2824858757062147,0.7175141242937852,83.0,0.25,0.2891566265060241,0.2544825767717334,2.0,0.0015748031496062992,24.0,83.0,0.0,62,4.143134726391533,1
J603_6.RCP,60.0,4.0,6.033333333333333,2.5623340054636823,362.0,87.0,0.04915254237288136,0.23615819209039549,0.7638418079096045,57.0,0.25,0.4605263157894737,0.4221471966037183,1.0,0.0007396449704142012,27.0,60.0,3.0,34135,10.438107824867837,0
J603_7.RCP,60.0,4.0,5.25,2.884585469930356,315.0,87.0,0.04915254237288136,0.207909604519774,0.792090395480226,58.0,0.25,0.42432950191570884,0.3713119066493026,9.0,0.006419400855920114,25.0,59.0,1.0,36077,10.493438540267624,0
J603_8.RCP,60.0,4.0,5.3,2.8769196489764304,318.0,87.0,0.04915254237288136,0.23672316384180792,0.7632768361581921,52.0,0.25,0.5266272189349113,0.4672426862435224,21.0,0.015544041450777202,28.0,58.0,6.0,33365,10.41529269641562,0
J603_9.RCP,60.0,4.0,5.4,2.893671255228094,324.0,87.0,0.04915254237288136,0.27288135593220336,0.7271186440677966,63.0,0.25,0.4954648526077097,0.3271279976637119,11.0,0.008547008547008548,32.0,67.0,4.0,39595,10.586483382039699,0
J6040_1.RCP,60.0,4.0,6.25,2.5405051991024674,375.0,125.0,0.07062146892655367,0.5101694915254237,0.4898305084745763,86.0,0.5041666666666667,0.45155038759689925,0.39937994396835863,0.0,0.0,39.0,86.0,0.0,62,4.143134726391533,1
J6040_10.RCP,60.0,4.0,5.1,3.042477060992682,306.0,125.0,0.07062146892655367,0.4615819209039548,0.5384180790960452,73.0,0.5041666666666667,0.4723049434187016,0.38474960642773665,0.0,0.0,35.0,73.0,0.0,62,4.143134726391533,1
J6040_2.RCP,60.0,4.0,5.866666666666666,2.546020860523775,352.0,125.0,0.07062146892655367,0.4655367231638418,0.5344632768361581,81.0,0.5041666666666667,0.40012662234884455,0.3634418813630283,0.0,0.0,33.0,81.0,0.0,62,4.143134726391533,1
J6040_3.RCP,60.0,4.0,5.366666666666666,2.983100549577384,322.0,125.0,0.07062146892655367,0.4514124293785311,0.5485875706214689,70.0,0.5041666666666667,0.4465437788018433,0.38074493572415247,0.0,0.0,32.0,70.0,0.0,62,4.143134726391533,1
J6040_4.RCP,60.0,4.0,5.633333333333334,2.726210230745645,338.0,125.0,0.07062146892655367,0.46836158192090394,0.5316384180790961,87.0,0.5041666666666667,0.41379310344827586,0.357683737195286,1.0,0.0010626992561105207,36.0,87.0,0.0,62,4.143134726391533,1
J6040_5.RCP,60.0,4.0,6.183333333333334,2.9125685495032654,371.0,125.0,0.07062146892655367,0.4830508474576271,0.5169491525423728,83.0,0.5041666666666667,0.4395180722891566,0.4100271079310447,0.0,0.0,37.0,83.0,0.0,62,4.143134726391533,1
J6040_6.RCP,60.0,4.0,5.25,3.186560319006478,315.0,125.0,0.07062146892655367,0.4457627118644068,0.5542372881355933,69.0,0.5041666666666667,0.4435817805383023,0.38673608840942936,0.0,0.0,31.0,69.0,0.0,62,4.143134726391533,1
J6040_7.RCP,60.0,4.0,5.2,2.83313724811677,312.0,125.0,0.07062146892655367,0.45649717514124294,0.543502824858757,68.0,0.5041666666666667,0.42254901960784313,0.36938061683006534,0.0,0.0,29.0,68.0,0.0,62,4.143134726391533,1
J6040_8.RCP,60.0,4.0,5.85,2.528668951576435,351.0,125.0,0.07062146892655367,0.4576271186440678,0.5423728813559322,80.0,0.5041666666666667,0.41442307692307695,0.36498885316609775,0.0,0.0,34.0,80.0,0.0,62,4.143134726391533,1
J6040_9.RCP,60.0,4.0,5.7,2.764657905299195,342.0,125.0,0.07062146892655367,0.5242937853107345,0.47570621468926555,90.0,0.5041666666666667,0.38045977011494253,0.33838161875687234,0.0,0.0,35.0,90.0,0.0,62,4.143134726391533,1
J6041_1.RCP,60.0,4.0,6.0,3.022140521771503,360.0,125.0,0.07062146892655367,0.46440677966101696,0.535593220338983,91.0,0.7541666666666667,1.0470957613814758,0.9849882260596547,165.0,0.17405063291139242,96.0,147.0,51.0,39384,10.581140312137425,0
J6041_10.RCP,60.0,4.0,6.066666666666666,2.8744081516413464,364.0,125.0,0.07062146892655367,0.4615819209039548,0.5384180790960452,71.0,0.7541666666666667,1.3686826843413422,1.1856565865782933,13.0,0.013641133263378805,98.0,127.0,29.0,43008,10.669164675100605,0
J6041_2.RCP,60.0,4.0,5.483333333333333,2.789812817297167,329.0,125.0,0.07062146892655367,0.45875706214689266,0.5412429378531074,81.0,0.7541666666666667,1.0493827160493827,0.9683303552090101,106.0,0.11064718162839247,85.0,140.0,55.0,47175,10.76164056768034,0
J6041_3.RCP,60.0,4.0,5.066666666666666,2.931817790306136,304.0,125.0,0.07062146892655367,0.4288135593220339,0.5711864406779661,58.0,0.7541666666666667,1.3559837728194726,1.261800440079238,69.0,0.06824925816023739,79.0,129.0,50.0,47815,10.77511559050409,0
J6041_4.RCP,60.0,4.0,5.533333333333333,2.7956315128349005,332.0,125.0,0.07062146892655367,0.4915254237288136,0.5084745762711864,100.0,0.7541666666666667,0.9686666666666667,0.9215833333333333,207.0,0.23,97.0,164.0,64.0,41994,10.645305842559727,0
J6041_5.RCP,60.0,4.0,5.75,2.778638755458027,345.0,125.0,0.07062146892655367,0.4350282485875706,0.5649717514124294,67.0,0.7541666666666667,1.3852611940298507,1.2682058457711443,154.0,0.154,93.0,140.0,47.0,42661,10.661063873251763,0
J6041_6.RCP,60.0,4.0,5.65,3.1666228067138023,339.0,125.0,0.07062146892655367,0.523728813559322,0.476271186440678,82.0,0.7541666666666667,1.275609756097561,1.1136814024390245,169.0,0.2004744958481613,105.0,159.0,54.0,57780,10.964415280897114,0
J6041_7.RCP,60.0,4.0,5.916666666666667,3.0837837508849777,355.0,125.0,0.07062146892655367,0.5209039548022599,0.4790960451977401,79.0,0.7541666666666667,1.3245931283905967,1.1399468806509945,244.0,0.2877358490566038,105.0,170.0,65.0,42660,10.661040432913284,0
J6041_8.RCP,60.0,4.0,5.866666666666666,2.9295430056959777,352.0,125.0,0.07062146892655367,0.46497175141242936,0.5350282485875706,95.0,0.7541666666666667,1.0480263157894736,0.9699122807017544,207.0,0.21858500527983107,100.0,174.0,74.0,45179,10.718409790021994,0
J6041_9.RCP,60.0,4.0,6.25,2.70570385174234,375.0,125.0,0.07062146892655367,0.46497175141242936,0.5350282485875706,80.0,0.7541666666666667,1.2825,1.1612249331550801,123.0,0.12988384371700107,103.0,153.0,50.0,44118,10.694645807652732,0
J6042_1.RCP,60.0,4.0,5.466666666666667,2.617038190185403,328.0,125.0,0.07062146892655367,0.4632768361581921,0.536723163841808,83.0,0.7541666666666667,0.6131669535283993,0.5515586411184934,0.0,0.0,51.0,91.0,8.0,37491,10.531882855866376,0
J6042_10.RCP,60.0,4.0,4.966666666666667,2.9775082796787573,298.0,125.0,0.07062146892655367,0.39717514124293785,0.6028248587570622,87.0,0.7541666666666667,0.7476489028213166,0.6350683559735284,0.0,0.0,66.0,98.0,11.0,42871,10.665974211174687,0
J6042_2.RCP,60.0,4.0,5.2,2.7556003580587176,312.0,125.0,0.07062146892655367,0.41977401129943503,0.580225988700565,68.0,0.7541666666666667,0.7194117647058823,0.6724094465372356,0.0,0.0,49.0,81.0,13.0,38705,10.563749905760297,0
J6042_3.RCP,60.0,4.0,5.466666666666667,2.717024516308644,328.0,125.0,0.07062146892655367,0.45028248587570624,0.5497175141242938,73.0,0.7541666666666667,0.8693361433087461,0.787368282402529,0.0,0.0,64.0,94.0,21.0,41152,10.625052107457568,0
J6042_4.RCP,60.0,4.0,5.95,2.6797076955021293,357.0,125.0,0.07062146892655367,0.46779661016949153,0.5322033898305085,94.0,0.7541666666666667,0.8704061895551257,0.7039037752642054,0.0,0.0,82.0,120.0,26.0,47384,10.766061001904296,0
J6042_5.RCP,60.0,4.0,5.316666666666666,3.002730239113878,319.0,125.0,0.07062146892655367,0.49322033898305084,0.5067796610169492,73.0,0.7541666666666667,0.6746575342465754,0.6194617374125966,0.0,0.0,50.0,83.0,10.0,38844,10.567334647384522,0
J6042_6.RCP,60.0,4.0,5.033333333333333,3.1987844913689045,302.0,125.0,0.07062146892655367,0.5446327683615819,0.4553672316384181,82.0,0.7541666666666667,0.7312195121951219,0.6543334623822428,0.0,0.0,60.0,94.0,12.0,46915,10.756114047641395,0
J6042_7.RCP,60.0,4.0,4.466666666666667,2.7535835237417845,268.0,125.0,0.07062146892655367,0.43615819209039547,0.5638418079096046,55.0,0.7541666666666667,0.7818181818181819,0.7406666666666667,0.0,0.0,43.0,66.0,11.0,37246,10.525326683651683,0
J6042_8.RCP,60.0,4.0,5.7,2.934280150224242,342.0,125.0,0.07062146892655367,0.43559322033898307,0.5644067796610169,78.0,0.7541666666666667,0.7954292084726867,0.7726146985678759,0.0,0.0,63.0,102.0,24.0,40195,10.601522767168849,0
J6042_9.RCP,60.0,4.0,5.216666666666667,2.787422146396599,313.0,125.0,0.07062146892655367,0.4581920903954802,0.5418079096045199,70.0,0.7541666666666667,0.7477832512315271,0.6789291278730383,0.0,0.0,53.0,88.0,18.0,39373,10.580860978980033,0
J6043_1.RCP,60.0,4.0,5.566666666666666,2.6917569644296555,334.0,125.0,0.07062146892655367,0.4977401129943503,0.5022598870056497,108.0,0.7541666666666667,0.5244922341696535,0.4301330618492917,0.0,0.0,57.0,114.0,6.0,47422,10.766862622063668,0
J6043_10.RCP,60.0,4.0,4.9,3.047950130825634,294.0,125.0,0.07062146892655367,0.43615819209039547,0.5638418079096046,78.0,0.7541666666666667,0.4895833333333333,0.4660689053330182,0.0,0.0,39.0,86.0,8.0,41712,10.638568109802293,0
J6043_2.RCP,60.0,4.0,5.833333333333333,2.817603394533888,350.0,125.0,0.07062146892655367,0.4542372881355932,0.5457627118644068,85.0,0.7541666666666667,0.6771764705882353,0.5933138606421339,0.0,0.0,58.0,87.0,2.0,8960,9.10063710688422,1
J6043_3.RCP,60.0,4.0,5.566666666666666,2.9346587914478612,334.0,125.0,0.07062146892655367,0.4655367231638418,0.5344632768361581,74.0,0.7541666666666667,0.5555984555984556,0.5075925104641321,0.0,0.0,42.0,76.0,2.0,62,4.143134726391533,1
J6043_4.RCP,60.0,4.0,6.216666666666667,3.0336538292223714,373.0,125.0,0.07062146892655367,0.44689265536723166,0.5531073446327683,74.0,0.7541666666666667,0.7092264678471575,0.5815869526445641,0.0,0.0,53.0,83.0,9.0,41049,10.622546114880574,0
J6043_5.RCP,60.0,4.0,5.016666666666667,2.8780298044939627,301.0,125.0,0.07062146892655367,0.4497175141242938,0.5502824858757063,64.0,0.7541666666666667,0.5899493243243243,0.5367047658837863,0.0,0.0,38.0,70.0,6.0,101,4.624972813284271,1
J6043_6.RCP,60.0,4.0,5.416666666666667,2.8360281302475747,325.0,125.0,0.07062146892655367,0.4423728813559322,0.5576271186440678,84.0,0.7541666666666667,0.5444444444444444,0.5025852007469654,0.0,0.0,46.0,88.0,4.0,842,6.736966958001855,1
J6043_7.RCP,60.0,4.0,5.15,2.8683619018526936,309.0,125.0,0.07062146892655367,0.4994350282485876,0.5005649717514125,89.0,0.7541666666666667,0.6794795978710823,0.5121527044436935,0.0,0.0,61.0,95.0,6.0,62,4.143134726391533,1
J6043_8.RCP,60.0,4.0,5.783333333333333,2.9837988463627294,347.0,125.0,0.07062146892655367,0.41412429378531074,0.5858757062146893,69.0,0.7541666666666667,0.5838509316770186,0.5156162625444289,0.0,0.0,41.0,71.0,2.0,16570,9.715409458629793,1
J6043_9.RCP,60.0,4.0,4.916666666666667,3.0620889746852376,295.0,125.0,0.07062146892655367,0.4536723163841808,0.5463276836158192,70.0,0.7541666666666667,0.6704081632653062,0.5776304216701343,0.0,0.0,47.0,72.0,2.0,37386,10.529078329395084,0
J6044_1.RCP,60.0,4.0,5.383333333333334,2.9782078876771214,323.0,125.0,0.07062146892655367,0.4378531073446328,0.5621468926553672,84.0,0.7541666666666667,0.3977272727272727,0.36338448258091116,0.0,0.0,34.0,84.0,0.0,62,4.143134726391533,1
J6044_10.RCP,60.0,4.0,5.0,2.988868236194653,300.0,125.0,0.07062146892655367,0.45084745762711864,0.5491525423728814,65.0,0.7541666666666667,0.5551648351648352,0.45241330098472954,0.0,0.0,37.0,65.0,0.0,62,4.143134726391533,1
J6044_2.RCP,60.0,4.0,5.433333333333334,2.7890659527678596,326.0,125.0,0.07062146892655367,0.45706214689265534,0.5429378531073447,68.0,0.7541666666666667,0.4789915966386555,0.43220417896888486,0.0,0.0,33.0,68.0,0.0,62,4.143134726391533,1
J6044_3.RCP,60.0,4.0,5.766666666666667,2.734755727462489,346.0,125.0,0.07062146892655367,0.4423728813559322,0.5576271186440678,87.0,0.7541666666666667,0.4423734078906493,0.35934239646306504,0.0,0.0,39.0,87.0,0.0,62,4.143134726391533,1
J6044_4.RCP,60.0,4.0,6.083333333333333,2.98491578142872,365.0,125.0,0.07062146892655367,0.46497175141242936,0.5350282485875706,77.0,0.7541666666666667,0.5222146274777854,0.4417017640813833,0.0,0.0,41.0,77.0,0.0,62,4.143134726391533,1
J6044_5.RCP,60.0,4.0,5.1,2.724579478255926,306.0,125.0,0.07062146892655367,0.4909604519774011,0.5090395480225989,74.0,0.7541666666666667,0.5485756026296567,0.47544242645594,0.0,0.0,41.0,74.0,0.0,62,4.143134726391533,1
J6044_6.RCP,60.0,4.0,5.333333333333333,2.9363620727393656,320.0,125.0,0.07062146892655367,0.4497175141242938,0.5502824858757063,81.0,0.7541666666666667,0.429320987654321,0.3713535079795242,0.0,0.0,35.0,81.0,0.0,62,4.143134726391533,1
J6044_7.RCP,60.0,4.0,4.983333333333333,2.9068405911267687,299.0,125.0,0.07062146892655367,0.47062146892655365,0.5293785310734463,76.0,0.7541666666666667,0.3929425837320574,0.3614427753539906,0.0,0.0,30.0,76.0,0.0,62,4.143134726391533,1
J6044_8.RCP,60.0,4.0,5.316666666666666,2.946702488470045,319.0,125.0,0.07062146892655367,0.43615819209039547,0.5638418079096046,83.0,0.7541666666666667,0.4387550200803213,0.41346636546184734,0.0,0.0,37.0,83.0,0.0,62,4.143134726391533,1
J6044_9.RCP,60.0,4.0,5.416666666666667,3.0182316382647345,325.0,125.0,0.07062146892655367,0.4096045197740113,0.5903954802259888,65.0,0.7541666666666667,0.5061913696060037,0.4534479942332533,0.0,0.0,33.0,65.0,0.0,62,4.143134726391533,1
J6045_1.RCP,60.0,4.0,5.083333333333333,2.788617738035977,305.0,125.0,0.07062146892655367,0.42824858757062145,0.5717514124293785,71.0,1.0,1.1823573017049667,1.094882913038874,11.0,0.010869565217391304,84.0,118.0,34.0,45358,10.72236389230324,0
J6045_10.RCP,60.0,4.0,5.2,2.7796882319185845,312.0,125.0,0.07062146892655367,0.43050847457627117,0.5694915254237288,61.0,1.0,1.5837887067395264,1.484570374022488,65.0,0.06448412698412699,97.0,142.0,45.0,48168,10.782470939599769,0
J6045_2.RCP,60.0,4.0,6.183333333333334,2.9971745954407716,371.0,125.0,0.07062146892655367,0.4463276836158192,0.5536723163841808,78.0,1.0,1.5078347578347577,1.4592236467236468,136.0,0.13877551020408163,118.0,178.0,60.0,40789,10.616192232311604,0
J6045_3.RCP,60.0,4.0,6.05,3.0736785778607367,363.0,125.0,0.07062146892655367,0.44689265536723166,0.5531073446327683,86.0,1.0,1.373546511627907,1.3045444386444909,146.0,0.1491317671092952,119.0,175.0,56.0,37832,10.540937016623984,0
J6045_4.RCP,60.0,4.0,4.816666666666666,2.9692404565627366,289.0,125.0,0.07062146892655367,0.4559322033898305,0.5440677966101695,60.0,1.0,1.5382352941176471,1.4251911334709322,65.0,0.06749740394600208,93.0,134.0,41.0,50225,10.824288099888111,0
J6045_5.RCP,60.0,4.0,5.166666666666667,2.4977767892445653,310.0,125.0,0.07062146892655367,0.42824858757062145,0.5717514124293785,60.0,1.0,1.5472222222222223,1.4581761695906432,25.0,0.024703557312252964,93.0,137.0,44.0,44320,10.699213884343516,0
J6045_6.RCP,60.0,4.0,6.366666666666666,2.9095627773869315,382.0,125.0,0.07062146892655367,0.4559322033898305,0.5440677966101695,80.0,1.0,1.4426470588235294,1.4092218137254902,140.0,0.14537902388369678,116.0,174.0,58.0,46804,10.753745313805846,0
J6045_7.RCP,60.0,4.0,5.083333333333333,2.6159234613335984,305.0,125.0,0.07062146892655367,0.4485875706214689,0.5514124293785311,74.0,1.0,1.3769559032716927,1.2733865831776048,84.0,0.0860655737704918,102.0,141.0,39.0,47670,10.772078525532862,0
J6045_8.RCP,60.0,4.0,6.033333333333333,2.575310121562493,362.0,125.0,0.07062146892655367,0.4830508474576271,0.5169491525423728,79.0,1.0,1.3832630098452883,1.289332111925383,38.0,0.041530054644808745,110.0,167.0,57.0,37467,10.531242514329021,0
J6045_9.RCP,60.0,4.0,5.466666666666667,2.9181424837652385,328.0,125.0,0.07062146892655367,0.44519774011299434,0.5548022598870057,78.0,1.0,1.292022792022792,1.2397820137951716,53.0,0.05397148676171079,101.0,154.0,53.0,47029,10.758540974939093,0
J6046_1.RCP,60.0,4.0,5.333333333333333,3.0804040139061124,320.0,125.0,0.07062146892655367,0.47344632768361583,0.5265536723163842,78.0,1.0,0.7792022792022792,0.7150985123121346,0.0,0.0,61.0,97.0,19.0,40044,10.597759100757782,0
J6046_10.RCP,60.0,4.0,5.75,2.7965752865484124,345.0,125.0,0.07062146892655367,0.5062146892655367,0.4937853107344633,79.0,1.0,0.9454722492697176,0.8607150584998686,0.0,0.0,75.0,99.0,20.0,39843,10.592727108265056,0
J6046_2.RCP,60.0,4.0,5.633333333333334,2.971905486757986,338.0,125.0,0.07062146892655367,0.4327683615819209,0.5672316384180791,78.0,1.0,0.7632783882783882,0.7159369089516148,0.0,0.0,60.0,88.0,10.0,44184,10.696140643952106,0
J6046_3.RCP,60.0,4.0,5.35,2.982308948896252,321.0,125.0,0.07062146892655367,0.4344632768361582,0.5655367231638417,79.0,1.0,0.7939082278481012,0.7104889784676177,0.0,0.0,63.0,93.0,14.0,41852,10.641918757936217,0
