instance,nodes,solved,done_reason,makespan,lowerbound
J6018_7.RCP,22675,0,time_limit,96,87
J6018_8.RCP,62,1,search_exhausted,78,78
J6018_9.RCP,18650,0,time_limit,75,69
J6019_1.RCP,90,1,search_exhausted,62,62
J6019_10.RCP,62,1,search_exhausted,78,78
J6019_2.RCP,62,1,search_exhausted,83,83
J6019_3.RCP,18418,0,time_limit,83,81
J6019_4.RCP,18862,0,time_limit,71,67
J6019_5.RCP,76,1,search_exhausted,73,73
J6019_6.RCP,24061,0,time_limit,70,68
J6019_7.RCP,235,1,search_exhausted,60,60
J6019_8.RCP,18487,0,time_limit,87,82
J6019_9.RCP,19403,0,time_limit,74,67
J601_1.RCP,18676,0,time_limit,80,77
J601_10.RCP,20862,0,time_limit,80,76
J601_2.RCP,22129,0,time_limit,107,65
J601_3.RCP,22422,0,time_limit,87,67
J601_4.RCP,22112,0,time_limit,98,79
J601_5.RCP,24916,0,time_limit,82,68
J601_6.RCP,23046,0,time_limit,67,52
J601_7.RCP,21697,0,time_limit,87,60
J601_8.RCP,22224,0,time_limit,95,71
J601_9.RCP,22619,0,time_limit,85,75
J6020_1.RCP,62,1,search_exhausted,60,60
J6020_10.RCP,62,1,search_exhausted,70,70
J6020_2.RCP,62,1,search_exhausted,78,78
J6020_3.RCP,62,1,search_exhausted,69,69
J6020_4.RCP,62,1,search_exhausted,86,86
J6020_5.RCP,62,1,search_exhausted,71,71
J6020_6.RCP,62,1,search_exhausted,97,97
J6020_7.RCP,62,1,search_exhausted,74,74
J6020_8.RCP,62,1,search_exhausted,65,65
J6020_9.RCP,62,1,search_exhausted,74,74
J6021_1.RCP,30980,0,time_limit,120,76
J6021_10.RCP,23759,0,time_limit,93,51
J6021_2.RCP,27320,0,time_limit,151,92
J6021_3.RCP,27398,0,time_limit,127,65
J6021_4.RCP,27832,0,time_limit,131,64
J6021_5.RCP,21432,0,time_limit,109,75
J6021_6.RCP,23474,0,time_limit,123,63
J6021_7.RCP,21869,0,time_limit,133,80
J6021_8.RCP,25642,0,time_limit,135,85
J6021_9.RCP,27343,0,time_limit,127,69
J6022_1.RCP,22727,0,time_limit,67,62
J6022_10.RCP,23249,0,time_limit,81,69
J6022_2.RCP,22183,0,time_limit,94,83
J6022_3.RCP,22700,0,time_limit,75,70
J6022_4.RCP,19465,0,time_limit,85,64
J6022_5.RCP,22211,0,time_limit,78,76
J6022_6.RCP,20459,0,time_limit,85,79
J6022_7.RCP,19004,0,time_limit,81,69
J6022_8.RCP,23912,0,time_limit,62,59
J6022_9.RCP,21225,0,time_limit,77,65
J6023_1.RCP,79,1,search_exhausted,75,75
J6023_10.RCP,6602,1,search_exhausted,68,68
J6023_2.RCP,62,1,search_exhausted,69,69
J6023_3.RCP,19779,0,time_limit,78,75
J6023_4.RCP,323,1,search_exhausted,83,83
J6023_5.RCP,18707,0,time_limit,86,72
J6023_6.RCP,62,1,search_exhausted,81,81
J6023_7.RCP,19387,0,time_limit,63,60
J6023_8.RCP,62,1,search_exhausted,72,72
J6023_9.RCP,62,1,search_exhausted,64,64
J6024_1.RCP,62,1,search_exhausted,65,65
J6024_10.RCP,62,1,search_exhausted,66,66
J6024_2.RCP,62,1,search_exhausted,55,55
J6024_3.RCP,62,1,search_exhausted,67,67
J6024_4.RCP,62,1,search_exhausted,78,78
J6024_5.RCP,62,1,search_exhausted,76,76
J6024_6.RCP,62,1,search_exhausted,75,75
J6024_7.RCP,62,1,search_exhausted,68,68
J6024_8.RCP,62,1,search_exhausted,81,81
J6024_9.RCP,62,1,search_exhausted,80,80
J6025_1.RCP,31137,0,time_limit,151,71
J6025_10.RCP,24894,0,time_limit,133,77
J6025_2.RCP,26822,0,time_limit,144,69
J6025_3.RCP,23086,0,time_limit,130,90
J6025_4.RCP,27722,0,time_limit,136,78
J6025_5.RCP,28622,0,time_limit,116,61
J6025_6.RCP,30213,0,time_limit,142,75
J6025_7.RCP,32924,0,time_limit,105,66
J6025_8.RCP,32928,0,time_limit,137,57
J6025_9.RCP,23811,0,time_limit,125,69
J6026_1.RCP,28471,0,time_limit,92,80
J6026_10.RCP,25455,0,time_limit,95,85
J6026_2.RCP,23465,0,time_limit,83,63
J6026_3.RCP,22594,0,time_limit,93,71
J6026_4.RCP,25180,0,time_limit,75,65
J6026_5.RCP,23428,0,time_limit,65,61
J6026_6.RCP,23804,0,time_limit,98,73
J6026_7.RCP,984,1,search_exhausted,72,72
J6026_8.RCP,27568,0,time_limit,93,89
J6026_9.RCP,23787,0,time_limit,74,62
J6027_1.RCP,62,1,search_exhausted,96,96
J6027_10.RCP,10239,1,search_exhausted,57,57
J6027_2.RCP,18889,0,time_limit,77,74
J6027_3.RCP,18961,0,time_limit,78,76
J6027_4.RCP,21453,0,time_limit,65,60
J6027_5.RCP,62,1,search_exhausted,78,78
J6027_6.RCP,715,1,search_exhausted,64,64
J6027_7.RCP,10917,1,search_exhausted,83,83
J6027_8.RCP,62,1,search_exhausted,88,88
J6027_9.RCP,18034,0,time_limit,77,76
J6028_1.RCP,62,1,search_exhausted,92,92
J6028_10.RCP,62,1,search_exhausted,74,74
J6028_2.RCP,62,1,search_exhausted,64,64
J6028_3.RCP,62,1,search_exhausted,72,72
J6028_4.RCP,62,1,search_exhausted,84,84
J6028_5.RCP,62,1,search_exhausted,71,71
J6028_6.RCP,62,1,search_exhausted,89,89
J6028_7.RCP,62,1,search_exhausted,75,75
J6028_8.RCP,62,1,search_exhausted,62,62
J6028_9.RCP,62,1,search_exhausted,74,74
J6029_1.RCP,29825,0,time_limit,147,59
J6029_10.RCP,29978,0,time_limit,157,70
J6029_2.RCP,29063,0,time_limit,167,88
J6029_3.RCP,32860,0,time_limit,156,72
J6029_4.RCP,30428,0,time_limit,168,75
J6029_5.RCP,26988,0,time_limit,140,77
J6029_6.RCP,33189,0,time_limit,188,77
J6029_7.RCP,31657,0,time_limit,141,73
J6029_8.RCP,28351,0,time_limit,122,72
J6029_9.RCP,29668,0,time_limit,145,70
J602_1.RCP,101,1,search_exhausted,65,65
J602_10.RCP,21345,0,time_limit,72,64
J602_2.RCP,62,1,search_exhausted,82,82
J602_3.RCP,17434,0,time_limit,78,77
J602_4.RCP,5930,1,search_exhausted,78,78
J602_5.RCP,19063,0,time_limit,56,53
J602_6.RCP,19703,0,time_limit,74,61
J602_7.RCP,19712,0,time_limit,56,49
J602_8.RCP,62,1,search_exhausted,66,66
J602_9.RCP,20044,0,time_limit,71,65
J6030_1.RCP,26853,0,time_limit,81,70
J6030_10.RCP,26467,0,time_limit,116,81
J6030_2.RCP,23637,0,time_limit,81,65
J6030_3.RCP,25461,0,time_limit,103,80
J6030_4.RCP,62,1,search_exhausted,76,76
J6030_5.RCP,20719,0,time_limit,85,72
J6030_6.RCP,29132,0,time_limit,74,68
J6030_7.RCP,26228,0,time_limit,93,77
J6030_8.RCP,25439,0,time_limit,75,63
J6030_9.RCP,26953,0,time_limit,118,98
J6031_1.RCP,62,1,search_exhausted,65,65
J6031_10.RCP,23782,0,time_limit,69,56
J6031_2.RCP,20741,0,time_limit,75,74
J6031_3.RCP,21978,0,time_limit,67,66
J6031_4.RCP,2230,1,search_exhausted,68,68
J6031_5.RCP,62,1,search_exhausted,72,72
J6031_6.RCP,22475,0,time_limit,80,72
J6031_7.RCP,7440,1,search_exhausted,76,76
J6031_8.RCP,7563,1,search_exhausted,75,75
J6031_9.RCP,62,1,search_exhausted,86,86
J6032_1.RCP,62,1,search_exhausted,69,69
J6032_10.RCP,62,1,search_exhausted,77,77
J6032_2.RCP,62,1,search_exhausted,114,114
J6032_3.RCP,62,1,search_exhausted,85,85
J6032_4.RCP,62,1,search_exhausted,56,56
J6032_5.RCP,62,1,search_exhausted,77,77
J6032_6.RCP,62,1,search_exhausted,93,93
J6032_7.RCP,62,1,search_exhausted,76,76
J6032_8.RCP,62,1,search_exhausted,76,76
J6032_9.RCP,62,1,search_exhausted,74,74
J6033_1.RCP,22447,0,time_limit,126,90
J6033_10.RCP,25213,0,time_limit,92,69
J6033_2.RCP,24790,0,time_limit,104,100
J6033_3.RCP,20914,0,time_limit,84,77
J6033_4.RCP,24659,0,time_limit,86,75
J6033_5.RCP,22876,0,time_limit,120,97
J6033_6.RCP,24000,0,time_limit,93,65
J6033_7.RCP,20778,0,time_limit,86,66
J6033_8.RCP,21571,0,time_limit,92,74
J6033_9.RCP,24258,0,time_limit,108,102
J6034_1.RCP,22050,0,time_limit,81,67
J6034_10.RCP,20518,0,time_limit,95,92
J6034_2.RCP,21201,0,time_limit,76,65
J6034_3.RCP,22591,0,time_limit,64,61
J6034_4.RCP,62,1,search_exhausted,83,83
J6034_5.RCP,13876,1,search_exhausted,80,80
J6034_6.RCP,20682,0,time_limit,81,77
J6034_7.RCP,21136,0,time_limit,85,83
J6034_8.RCP,22456,0,time_limit,67,61
J6034_9.RCP,6748,1,search_exhausted,77,77
J6035_1.RCP,20995,0,time_limit,90,78
J6035_10.RCP,21247,0,time_limit,71,70
J6035_2.RCP,131,1,search_exhausted,77,77
J6035_3.RCP,21681,0,time_limit,98,87
J6035_4.RCP,92,1,search_exhausted,72,72
J6035_5.RCP,21242,0,time_limit,76,75
J6035_6.RCP,2840,1,search_exhausted,79,79
J6035_7.RCP,62,1,search_exhausted,73,73
J6035_8.RCP,22365,0,time_limit,78,75
J6035_9.RCP,21227,0,time_limit,78,73
J6036_1.RCP,62,1,search_exhausted,61,61
J6036_10.RCP,62,1,search_exhausted,77,77
J6036_2.RCP,62,1,search_exhausted,75,75
J6036_3.RCP,62,1,search_exhausted,81,81
J6036_4.RCP,62,1,search_exhausted,85,85
J6036_5.RCP,62,1,search_exhausted,57,57
J6036_6.RCP,62,1,search_exhausted,76,76
J6036_7.RCP,62,1,search_exhausted,71,71
J6036_8.RCP,62,1,search_exhausted,69,69
J6036_9.RCP,62,1,search_exhausted,86,86
J6037_1.RCP,30410,0,time_limit,121,70
J6037_10.RCP,22302,0,time_limit,122,86
J6037_2.RCP,29268,0,time_limit,115,68
J6037_3.RCP,24943,0,time_limit,184,97
J6037_4.RCP,25362,0,time_limit,127,75
J6037_5.RCP,29523,0,time_limit,122,80
J6037_6.RCP,29128,0,time_limit,122,62
J6037_7.RCP,27781,0,time_limit,137,75
J6037_8.RCP,23615,0,time_limit,123,79
J6037_9.RCP,23042,0,time_limit,128,77
J6038_1.RCP,19066,0,time_limit,76,73
J6038_10.RCP,19979,0,time_limit,70,63
J6038_2.RCP,22601,0,time_limit,89,71
J6038_3.RCP,24024,0,time_limit,83,76
J6038_4.RCP,22290,0,time_limit,63,58
J6038_5.RCP,73,1,search_exhausted,103,103
J6038_6.RCP,198,1,search_exhausted,86,86
J6038_7.RCP,19077,0,time_limit,78,74
J6038_8.RCP,21965,0,time_limit,92,68
J6038_9.RCP,21272,0,time_limit,70,66
J6039_1.RCP,18753,1,search_exhausted,80,80
J6039_10.RCP,62,1,search_exhausted,74,74
J6039_2.RCP,1078,1,search_exhausted,84,84
J6039_3.RCP,62,1,search_exhausted,83,83
J6039_4.RCP,8348,1,search_exhausted,92,92
J6039_5.RCP,21392,0,time_limit,75,73
J6039_6.RCP,23065,0,time_limit,84,83
J6039_7.RCP,8299,1,search_exhausted,68,68
J6039_8.RCP,969,1,search_exhausted,77,77
J6039_9.RCP,62,1,search_exhausted,72,72
J603_1.RCP,19610,0,time_limit,62,60
J603_10.RCP,17071,0,time_limit,70,67
J603_2.RCP,62,1,search_exhausted,69,69
J603_3.RCP,17867,0,time_limit,105,102
J603_4.RCP,62,1,search_exhausted,81,81
J603_5.RCP,62,1,search_exhausted,83,83
J603_6.RCP,19249,0,time_limit,68,57
J603_7.RCP,21157,0,time_limit,59,58
J603_8.RCP,18666,0,time_limit,59,52
J603_9.RCP,22512,0,time_limit,69,63
J6040_1.RCP,62,1,search_exhausted,86,86
J6040_10.RCP,62,1,search_exhausted,73,73
J6040_2.RCP,62,1,search_exhausted,81,81
J6040_3.RCP,62,1,search_exhausted,70,70
J6040_4.RCP,62,1,search_exhausted,87,87
J6040_5.RCP,62,1,search_exhausted,83,83
J6040_6.RCP,62,1,search_exhausted,69,69
J6040_7.RCP,62,1,search_exhausted,68,68
J6040_8.RCP,62,1,search_exhausted,80,80
J6040_9.RCP,62,1,search_exhausted,90,90
J6041_1.RCP,24013,0,time_limit,153,91
J6041_10.RCP,26486,0,time_limit,154,71
J6041_2.RCP,29402,0,time_limit,141,81
J6041_3.RCP,29667,0,time_limit,133,58
J6041_4.RCP,25091,0,time_limit,163,100
J6041_5.RCP,27091,0,time_limit,169,67
J6041_6.RCP,38067,0,time_limit,159,82
J6041_7.RCP,26578,0,time_limit,181,79
J6041_8.RCP,30978,0,time_limit,176,95
J6041_9.RCP,28045,0,time_limit,184,80
J6042_1.RCP,22434,0,time_limit,86,83
J6042_10.RCP,24591,0,time_limit,96,87
J6042_2.RCP,22687,0,time_limit,73,68
J6042_3.RCP,25360,0,time_limit,90,73
J6042_4.RCP,28421,0,time_limit,123,94
J6042_5.RCP,21912,0,time_limit,76,73
J6042_6.RCP,27589,0,time_limit,90,82
J6042_7.RCP,21315,0,time_limit,68,55
J6042_8.RCP,23687,0,time_limit,97,78
J6042_9.RCP,22619,0,time_limit,76,70
J6043_1.RCP,27792,0,time_limit,111,108
J6043_10.RCP,23770,0,time_limit,81,78
J6043_2.RCP,8960,1,search_exhausted,85,85
J6043_3.RCP,62,1,search_exhausted,74,74
J6043_4.RCP,23457,0,time_limit,86,74
J6043_5.RCP,101,1,search_exhausted,64,64
J6043_6.RCP,842,1,search_exhausted,84,84
J6043_7.RCP,62,1,search_exhausted,89,89
J6043_8.RCP,16570,1,search_exhausted,69,69
J6043_9.RCP,21304,0,time_limit,73,70
J6044_1.RCP,62,1,search_exhausted,84,84
J6044_10.RCP,62,1,search_exhausted,65,65
J6044_2.RCP,62,1,search_exhausted,68,68
J6044_3.RCP,62,1,search_exhausted,87,87
J6044_4.RCP,62,1,search_exhausted,77,77
J6044_5.RCP,62,1,search_exhausted,74,74
J6044_6.RCP,62,1,search_exhausted,81,81
J6044_7.RCP,62,1,search_exhausted,76,76
J6044_8.RCP,62,1,search_exhausted,83,83
J6044_9.RCP,62,1,search_exhausted,65,65
J6045_1.RCP,28917,0,time_limit,119,71
J6045_10.RCP,32041,0,time_limit,137,61
J6045_2.RCP,26742,0,time_limit,184,78
J6045_3.RCP,26711,0,time_limit,173,86
J6045_4.RCP,33738,0,time_limit,130,60
J6045_5.RCP,29058,0,time_limit,135,60
J6045_6.RCP,30798,0,time_limit,184,80
J6045_7.RCP,30823,0,time_limit,148,74
J6045_8.RCP,24359,0,time_limit,160,79
J6045_9.RCP,30543,0,time_limit,153,78
J6046_1.RCP,24527,0,time_limit,93,78
J6046_10.RCP,24345,0,time_limit,104,79
J6046_2.RCP,27175,0,time_limit,85,78
J6046_3.RCP,25765,0,time_limit,92,79
J6046_4.RCP,24452,0,time_limit,84,71
J6046_5.RCP,24662,0,time_limit,98,82
J6046_6.RCP,23727,0,time_limit,100,87
J6046_7.RCP,25087,0,time_limit,91,75
J6046_8.RCP,26162,0,time_limit,85,72
J6046_9.RCP,19765,0,time_limit,74,60
J6047_1.RCP,62,1,search_exhausted,75,75
J6047_10.RCP,22368,0,time_limit,72,66
J6047_2.RCP,13325,1,search_exhausted,66,66
J6047_3.RCP,23231,0,time_limit,71,69
J6047_4.RCP,62,1,search_exhausted,76,76
J6047_5.RCP,23668,0,time_limit,88,87
J6047_6.RCP,62,1,search_exhausted,76,76
J6047_7.RCP,2183,1,search_exhausted,68,68
J6047_8.RCP,23563,0,time_limit,73,71
J6047_9.RCP,1381,1,search_exhausted,76,76
J6048_1.RCP,62,1,search_exhausted,71,71
J6048_10.RCP,62,1,search_exhausted,70,70
J6048_2.RCP,62,1,search_exhausted,87,87
J6048_3.RCP,62,1,search_exhausted,84,84
J6048_4.RCP,62,1,search_exhausted,62,62
J6048_5.RCP,62,1,search_exhausted,101,101
J6048_6.RCP,62,1,search_exhausted,66,66
J6048_7.RCP,62,1,search_exhausted,77,77
J6048_8.RCP,62,1,search_exhausted,88,88
J6048_9.RCP,62,1,search_exhausted,82,82
J604_1.RCP,62,1,search_exhausted,84,84
J604_10.RCP,62,1,search_exhausted,77,77
J604_2.RCP,62,1,search_exhausted,60,60
J604_3.RCP,62,1,search_exhausted,58,58
J604_4.RCP,62,1,search_exhausted,65,65
J604_5.RCP,62,1,search_exhausted,75,75
J604_6.RCP,62,1,search_exhausted,71,71
J604_7.RCP,62,1,search_exhausted,67,67
J604_8.RCP,62,1,search_exhausted,65,65
J604_9.RCP,62,1,search_exhausted,75,75
J605_1.RCP,22193,0,time_limit,98,59
J605_10.RCP,27313,0,time_limit,95,68
J605_2.RCP,32670,0,time_limit,126,76
J605_3.RCP,25033,0,time_limit,104,59
J605_4.RCP,29805,0,time_limit,96,53
J605_5.RCP,27274,0,time_limit,132,79
J605_6.RCP,22594,0,time_limit,89,64
J605_7.RCP,25010,0,time_limit,96,51
J605_8.RCP,25630,0,time_limit,97,65
J605_9.RCP,26433,0,time_limit,101,82
J606_1.RCP,20302,0,time_limit,67,60
J606_10.RCP,16918,0,time_limit,82,74
J606_2.RCP,23149,0,time_limit,71,66
J606_3.RCP,19637,0,time_limit,78,72
J606_4.RCP,25051,0,time_limit,74,67
J606_5.RCP,62,1,search_exhausted,78,78
J606_6.RCP,19682,0,time_limit,68,53
J606_7.RCP,20546,0,time_limit,71,60
J606_8.RCP,19735,0,time_limit,89,72
J606_9.RCP,18751,0,time_limit,84,64
J607_1.RCP,1829,1,search_exhausted,77,77
J607_10.RCP,62,1,search_exhausted,82,82
J607_2.RCP,19675,0,time_limit,90,85
J607_3.RCP,85,1,search_exhausted,62,62
J607_4.RCP,62,1,search_exhausted,63,63
J607_5.RCP,62,1,search_exhausted,71,71
J607_6.RCP,691,1,search_exhausted,65,65
J607_7.RCP,21189,0,time_limit,97,89
J607_8.RCP,62,1,search_exhausted,66,66
J607_9.RCP,19576,0,time_limit,51,44
J608_1.RCP,62,1,search_exhausted,64,64
J608_10.RCP,62,1,search_exhausted,97,97
J608_2.RCP,62,1,search_exhausted,61,61
J608_3.RCP,62,1,search_exhausted,79,79
J608_4.RCP,62,1,search_exhausted,64,64
J608_5.RCP,62,1,search_exhausted,83,83
J608_6.RCP,62,1,search_exhausted,56,56
J608_7.RCP,62,1,search_exhausted,62,62
J608_8.RCP,62,1,search_exhausted,66,66
J608_9.RCP,62,1,search_exhausted,58,58
J609_1.RCP,27613,0,time_limit,102,59
J609_10.RCP,25189,0,time_limit,122,65
J609_2.RCP,23230,0,time_limit,106,71
J609_3.RCP,27729,0,time_limit,125,65
J609_4.RCP,28748,0,time_limit,120,65
J609_5.RCP,29764,0,time_limit,110,52
J609_6.RCP,28942,0,time_limit,140,90
J609_7.RCP,29490,0,time_limit,139,74
J609_8.RCP,28314,0,time_limit,123,65
J609_9.RCP,25582,0,time_limit,128,80
X10_1.RCP,12941,0,time_limit,129,111
X10_10.RCP,10365,0,time_limit,84,66
X10_2.RCP,11782,0,time_limit,113,91
X10_3.RCP,11829,0,time_limit,124,99
X10_4.RCP,10535,0,time_limit,115,95
X10_5.RCP,10183,0,time_limit,113,97
X10_6.RCP,10898,0,time_limit,104,92
X10_7.RCP,8928,0,time_limit,115,79
X10_8.RCP,11435,0,time_limit,135,114
X10_9.RCP,9828,0,time_limit,88,77
X11_1.RCP,13970,0,time_limit,232,90
X11_10.RCP,14407,0,time_limit,259,90
X11_2.RCP,15219,0,time_limit,224,78
X11_3.RCP,15966,0,time_limit,285,93
X11_4.RCP,17236,0,time_limit,297,96
X11_5.RCP,15852,0,time_limit,296,97
X11_6.RCP,14726,0,time_limit,299,91
X11_7.RCP,16115,0,time_limit,236,82
X11_8.RCP,14465,0,time_limit,220,95
X11_9.RCP,15477,0,time_limit,233,76
X12_1.RCP,14116,0,time_limit,172,94
X12_10.RCP,13412,0,time_limit,174,84
X12_2.RCP,13210,0,time_limit,156,72
X12_3.RCP,12791,0,time_limit,178,84
X12_4.RCP,11555,0,time_limit,171,94
X12_5.RCP,12969,0,time_limit,227,98
X12_6.RCP,12068,0,time_limit,166,82
X12_7.RCP,12632,0,time_limit,173,83
X12_8.RCP,13259,0,time_limit,164,72
X12_9.RCP,12943,0,time_limit,141,77
X13_1.RCP,10401,0,time_limit,173,121
X13_10.RCP,12610,0,time_limit,122,78
X13_2.RCP,10504,0,time_limit,111,72
X13_3.RCP,11325,0,time_limit,162,106
X13_4.RCP,12298,0,time_limit,146,88
X13_5.RCP,10604,0,time_limit,129,79
X13_6.RCP,13499,0,time_limit,132,86
X13_7.RCP,13080,0,time_limit,138,105
X13_8.RCP,12413,0,time_limit,132,87
X13_9.RCP,13199,0,time_limit,120,77
X14_1.RCP,11258,0,time_limit,114,81
X14_10.RCP,11222,0,time_limit,103,80
X14_2.RCP,11766,0,time_limit,124,86
X14_3.RCP,9628,0,time_limit,115,88
X14_4.RCP,13056,0,time_limit,127,85
X14_5.RCP,12595,0,time_limit,123,90
X14_6.RCP,9987,0,time_limit,115,91
X14_7.RCP,12369,0,time_limit,122,89
X14_8.RCP,11586,0,time_limit,142,101
X14_9.RCP,11179,0,time_limit,116,101
X15_1.RCP,11286,0,time_limit,99,81
X15_10.RCP,9900,0,time_limit,119,91
X15_2.RCP,9349,0,time_limit,92,75
X15_3.RCP,12022,0,time_limit,106,87
X15_4.RCP,10559,0,time_limit,118,82
X15_5.RCP,8554,0,time_limit,115,87
X15_6.RCP,9621,0,time_limit,109,97
X15_7.RCP,9027,0,time_limit,105,75
X15_8.RCP,122,1,search_exhausted,126,126
X15_9.RCP,122,1,search_exhausted,109,109
X16_1.RCP,14362,0,time_limit,276,71
X16_10.RCP,14463,0,time_limit,286,98
X16_2.RCP,16372,0,time_limit,308,85
X16_3.RCP,15428,0,time_limit,299,97
X16_4.RCP,13549,0,time_limit,253,80
X16_5.RCP,13285,0,time_limit,256,92
X16_6.RCP,13788,0,time_limit,271,79
X16_7.RCP,15238,0,time_limit,239,90
X16_8.RCP,15710,0,time_limit,252,77
X16_9.RCP,14424,0,time_limit,268,88
X17_1.RCP,12804,0,time_limit,180,87
X17_10.RCP,13381,0,time_limit,165,88
X17_2.RCP,12561,0,time_limit,164,74
X17_3.RCP,12868,0,time_limit,129,72
X17_4.RCP,11153,0,time_limit,167,91
X17_5.RCP,12494,0,time_limit,166,90
X17_6.RCP,12615,0,time_limit,173,68
X17_7.RCP,13178,0,time_limit,174,98
X17_8.RCP,14472,0,time_limit,159,73
X17_9.RCP,14270,0,time_limit,177,81
X18_1.RCP,11767,0,time_limit,169,101
X18_10.RCP,10830,0,time_limit,142,84
X18_2.RCP,12410,0,time_limit,155,111
X18_3.RCP,10288,0,time_limit,136,72
X18_4.RCP,13277,0,time_limit,132,77
X18_5.RCP,11745,0,time_limit,144,88
X18_6.RCP,10765,0,time_limit,167,108
X18_7.RCP,13225,0,time_limit,153,89
X18_8.RCP,11560,0,time_limit,137,88
X18_9.RCP,9794,0,time_limit,119,76
X19_1.RCP,11514,0,time_limit,124,88
X19_10.RCP,11554,0,time_limit,114,88
X19_2.RCP,10619,0,time_limit,108,81
X19_3.RCP,10965,0,time_limit,101,72
X19_4.RCP,11479,0,time_limit,136,92
X19_5.RCP,10513,0,time_limit,127,85
X19_6.RCP,13756,0,time_limit,117,80
X19_7.RCP,9241,0,time_limit,130,93
X19_8.RCP,9435,0,time_limit,117,93
X19_9.RCP,14215,0,time_limit,119,75
X1_1.RCP,13011,0,time_limit,123,99
X1_10.RCP,11937,0,time_limit,142,89
X1_2.RCP,10313,0,time_limit,157,86
X1_3.RCP,16845,0,time_limit,159,82
X1_4.RCP,12392,0,time_limit,127,79
X1_5.RCP,11565,0,time_limit,156,94
X1_6.RCP,11364,0,time_limit,120,65
X1_7.RCP,12074,0,time_limit,152,98
X1_8.RCP,13020,0,time_limit,137,85
X1_9.RCP,12685,0,time_limit,149,89
X20_1.RCP,9552,0,time_limit,123,89
X20_10.RCP,10218,0,time_limit,109,81
X20_2.RCP,13486,0,time_limit,116,99
X20_3.RCP,11666,0,time_limit,106,74
X20_4.RCP,10419,0,time_limit,103,89
X20_5.RCP,9567,0,time_limit,95,69
X20_6.RCP,10498,0,time_limit,111,80
X20_7.RCP,9552,0,time_limit,103,81
X20_8.RCP,11158,0,time_limit,133,107
X20_9.RCP,10486,0,time_limit,108,80
X21_1.RCP,12305,0,time_limit,195,98
X21_10.RCP,10847,0,time_limit,138,87
X21_2.RCP,12328,0,time_limit,144,87
X21_3.RCP,11852,0,time_limit,202,111
X21_4.RCP,11802,0,time_limit,170,111
X21_5.RCP,13304,0,time_limit,141,95
X21_6.RCP,9913,0,time_limit,158,97
X21_7.RCP,10222,0,time_limit,159,79
X21_8.RCP,11434,0,time_limit,170,121
X21_9.RCP,11265,0,time_limit,140,86
X22_1.RCP,10367,0,time_limit,153,83
X22_10.RCP,9437,0,time_limit,112,71
X22_2.RCP,10565,0,time_limit,129,104
X22_3.RCP,12190,0,time_limit,127,83
X22_4.RCP,10593,0,time_limit,110,79
X22_5.RCP,10365,0,time_limit,119,93
X22_6.RCP,11369,0,time_limit,134,93
X22_7.RCP,11492,0,time_limit,147,124
X22_8.RCP,11110,0,time_limit,140,93
X22_9.RCP,12800,0,time_limit,160,91
X23_1.RCP,11876,0,time_limit,118,107
X23_10.RCP,8307,0,time_limit,105,100
X23_2.RCP,8982,0,time_limit,134,116
X23_3.RCP,9441,0,time_limit,105,99
X23_4.RCP,11901,0,time_limit,135,103
X23_5.RCP,9239,0,time_limit,118,96
X23_6.RCP,11064,0,time_limit,142,103
X23_7.RCP,9472,0,time_limit,120,104
X23_8.RCP,9724,0,time_limit,123,100
X23_9.RCP,9985,0,time_limit,124,105
X24_1.RCP,9231,0,time_limit,102,92
X24_10.RCP,9344,0,time_limit,98,91
X24_2.RCP,11455,0,time_limit,109,91
X24_3.RCP,9964,0,time_limit,109,89
X24_4.RCP,10895,0,time_limit,108,101
X24_5.RCP,11600,0,time_limit,94,86
X24_6.RCP,9936,0,time_limit,106,95
X24_7.RCP,11900,0,time_limit,113,109
X24_8.RCP,9094,0,time_limit,110,104
X24_9.RCP,11116,0,time_limit,101,76
X25_1.RCP,8944,0,time_limit,93,82
X25_10.RCP,8780,0,time_limit,102,92
X25_2.RCP,122,1,search_exhausted,108,108
X25_3.RCP,122,1,search_exhausted,100,100
X25_4.RCP,9195,0,time_limit,123,117
X25_5.RCP,122,1,search_exhausted,100,100
X25_6.RCP,10099,0,time_limit,99,91
X25_7.RCP,9196,0,time_limit,107,91
X25_8.RCP,9661,0,time_limit,95,76
X25_9.RCP,122,1,search_exhausted,94,94
X26_1.RCP,14406,0,time_limit,257,96
X26_10.RCP,15292,0,time_limit,286,122
X26_2.RCP,12969,0,time_limit,261,97
X26_3.RCP,14320,0,time_limit,255,93
X26_4.RCP,14628,0,time_limit,241,108
X26_5.RCP,14847,0,time_limit,239,81
X26_6.RCP,13943,0,time_limit,291,122
X26_7.RCP,13264,0,time_limit,242,83
X26_8.RCP,16133,0,time_limit,244,105
X26_9.RCP,12755,0,time_limit,246,124
X27_1.RCP,9788,0,time_limit,150,77
X27_10.RCP,10510,0,time_limit,163,105
X27_2.RCP,10222,0,time_limit,163,87
X27_3.RCP,12940,0,time_limit,182,98
X27_4.RCP,14732,0,time_limit,147,85
X27_5.RCP,10848,0,time_limit,149,89
X27_6.RCP,13577,0,time_limit,199,97
X27_7.RCP,11394,0,time_limit,175,100
X27_8.RCP,12050,0,time_limit,179,108
X27_9.RCP,10447,0,time_limit,186,95
X28_1.RCP,10589,0,time_limit,157,98
X28_10.RCP,12542,0,time_limit,155,109
