instance,n_activities,n_resources,mean_duration,std_duration,total_duration,n_precedence_edges,precedence_density,order_strength,unordered_pair_ratio,critical_path_length,resource_factor,max_resource_pressure,mean_resource_pressure,n_conflict_pairs,conflict_density,resource_lower_bound,heuristic_ub,ub_lb_gap,nodes,y,solved
LA_inst127001.rcp,30.0,3.0,4.8,2.9143323992525856,144.0,35.0,0.08045977011494253,0.9770114942528736,0.02298850574712641,128.0,0.49999999999999994,0.29549632352941174,0.25817759395424833,4.0,0.4000000000000005,38.0,136.0,8.0,38,3.6635616461296463,1
LA_inst128001.rcp,30.0,4.0,6.1,2.8676354952004157,183.0,36.0,0.08275862068965517,0.9287356321839081,0.07126436781609191,144.0,0.5,0.38981481481481484,0.3202490979030501,17.0,0.5483870967741938,57.0,159.0,15.0,32,3.4965075614664802,1
LA_inst129001.rcp,30.0,4.0,4.766666666666667,2.4857370916669543,143.0,50.0,0.11494252873563218,0.9195402298850575,0.08045977011494254,85.0,0.5,0.5411764705882353,0.45560224089635853,16.0,0.4571428571428571,46.0,118.0,33.0,935,6.841615476477592,1
LA_inst130001.rcp,30.0,4.0,6.233333333333333,2.812867259971971,187.0,51.0,0.11724137931034483,0.8390804597701149,0.16091954022988508,96.0,0.5,0.5328125,0.5022620506535949,25.0,0.3571428571428571,52.0,143.0,47.0,21765,9.988104398256008,1
LA_inst13001.rcp,30.0,0.0,4.8,2.9143323992525856,144.0,35.0,0.08045977011494253,0.9770114942528736,0.02298850574712641,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,32,3.4965075614664802,1
LA_inst131001.rcp,30.0,4.0,5.533333333333333,2.985892756874492,166.0,113.0,0.2597701149425287,0.6068965517241379,0.3931034482758621,47.0,0.5,1.1534954407294833,0.9502637225102808,89.0,0.52046783625731,55.0,115.0,60.0,55406,10.92246121854402,0
LA_inst132001.rcp,30.0,4.0,5.933333333333334,2.7194770739161522,178.0,83.0,0.19080459770114944,0.5310344827586206,0.46896551724137936,44.0,0.5,1.0340909090909092,0.9819261620732209,92.0,0.4509803921568627,46.0,89.0,43.0,42135,10.648657761163225,0
LA_inst133001.rcp,30.0,3.0,4.8,2.9143323992525856,144.0,35.0,0.08045977011494253,0.9770114942528736,0.02298850574712641,128.0,0.5,0.2858455882352941,0.26965252246732024,5.0,0.5000000000000007,37.0,134.0,6.0,49,3.912023005428146,1
LA_inst134001.rcp,30.0,4.0,6.1,2.8676354952004157,183.0,36.0,0.08275862068965517,0.9287356321839081,0.07126436781609191,144.0,0.5,0.3869949494949495,0.3296528654601571,10.0,0.3225806451612905,56.0,158.0,14.0,173,5.159055299214529,1
LA_inst135001.rcp,30.0,4.0,4.766666666666667,2.4857370916669543,143.0,50.0,0.11494252873563218,0.9195402298850575,0.08045977011494254,85.0,0.5,0.46951871657754013,0.4192057942057942,15.0,0.4285714285714285,40.0,114.0,29.0,2380,7.7752758464868625,1
LA_inst136001.rcp,30.0,4.0,6.233333333333333,2.812867259971971,187.0,51.0,0.11724137931034483,0.8390804597701149,0.16091954022988508,96.0,0.5,0.5375,0.52124758465219,35.0,0.4999999999999999,52.0,145.0,49.0,80956,11.301673428498757,0
LA_inst137001.rcp,30.0,4.0,5.533333333333333,2.985892756874492,166.0,113.0,0.2597701149425287,0.6068965517241379,0.3931034482758621,47.0,0.5,0.9410801963993454,0.8595144881714032,93.0,0.543859649122807,45.0,88.0,41.0,50446,10.828678559197003,0
LA_inst138001.rcp,30.0,4.0,5.933333333333334,2.7194770739161522,178.0,83.0,0.19080459770114944,0.5310344827586206,0.46896551724137936,44.0,0.5,1.1859504132231404,0.9894071837253655,87.0,0.42647058823529405,53.0,87.0,34.0,42602,10.659679952313123,0
LA_inst139001.rcp,30.0,4.0,4.8,2.9143323992525856,144.0,35.0,0.08045977011494253,0.9770114942528736,0.02298850574712641,128.0,0.5,0.30052083333333335,0.26837576486013986,4.0,0.4000000000000005,39.0,137.0,9.0,43,3.784189633918261,1
LA_inst140001.rcp,30.0,4.0,6.1,2.8676354952004157,183.0,36.0,0.08275862068965517,0.9287356321839081,0.07126436781609191,144.0,0.5,0.33974358974358976,0.31973942809856126,17.0,0.5483870967741938,49.0,161.0,17.0,78,4.3694478524670215,1
LA_inst14001.rcp,30.0,3.0,6.1,2.8676354952004157,183.0,36.0,0.08275862068965517,0.9287356321839081,0.07126436781609191,144.0,0.5,0.17434210526315788,0.14466139976008396,1.0,0.03225806451612905,26.0,144.0,0.0,32,3.4965075614664802,1
LA_inst141001.rcp,30.0,4.0,4.766666666666667,2.4857370916669543,143.0,50.0,0.11494252873563218,0.9195402298850575,0.08045977011494254,85.0,0.5,0.5336134453781513,0.44400889767671775,15.0,0.4285714285714285,46.0,104.0,19.0,69,4.248495242049359,1
LA_inst142001.rcp,30.0,4.0,6.233333333333333,2.812867259971971,187.0,51.0,0.11724137931034483,0.8390804597701149,0.16091954022988508,96.0,0.5,0.5638020833333334,0.4788149429179567,30.0,0.4285714285714285,55.0,153.0,57.0,85346,11.354480578219947,0
LA_inst143001.rcp,30.0,4.0,5.533333333333333,2.985892756874492,166.0,113.0,0.2597701149425287,0.6068965517241379,0.3931034482758621,47.0,0.5,0.9969604863221885,0.919554988848843,81.0,0.47368421052631576,47.0,93.0,46.0,47822,10.775261974301756,0
LA_inst144001.rcp,30.0,4.0,5.933333333333334,2.7194770739161522,178.0,83.0,0.19080459770114944,0.5310344827586206,0.46896551724137936,44.0,0.5,1.1477272727272727,1.083198051948052,84.0,0.41176470588235287,51.0,100.0,49.0,39993,10.596484721844948,0
LA_inst145001.rcp,30.0,3.0,4.8,2.9143323992525856,144.0,35.0,0.08045977011494253,0.9770114942528736,0.02298850574712641,128.0,0.5,0.3098958333333333,0.2639012896825397,3.0,0.3000000000000004,40.0,129.0,1.0,49,3.912023005428146,1
LA_inst146001.rcp,30.0,4.0,6.1,2.8676354952004157,183.0,36.0,0.08275862068965517,0.9287356321839081,0.07126436781609191,144.0,0.5,0.37436868686868685,0.3203454826906839,9.0,0.2903225806451615,54.0,154.0,10.0,70,4.2626798770413155,1
LA_inst147001.rcp,30.0,4.0,4.766666666666667,2.4857370916669543,143.0,50.0,0.11494252873563218,0.9195402298850575,0.08045977011494254,85.0,0.5,0.4852941176470588,0.4459140715109573,15.0,0.4285714285714285,42.0,103.0,18.0,2001,7.601901959875166,1
LA_inst148001.rcp,30.0,4.0,6.233333333333333,2.812867259971971,187.0,51.0,0.11724137931034483,0.8390804597701149,0.16091954022988508,96.0,0.5,0.5734953703703703,0.45738110269360266,26.0,0.37142857142857133,56.0,132.0,36.0,10610,9.269646477873591,1
LA_inst149001.rcp,30.0,4.0,5.533333333333333,2.985892756874492,166.0,113.0,0.2597701149425287,0.6068965517241379,0.3931034482758621,47.0,0.5,0.9574468085106383,0.8644603530101851,75.0,0.43859649122807015,45.0,93.0,46.0,56557,10.943021939266325,0
LA_inst150001.rcp,30.0,4.0,5.933333333333334,2.7194770739161522,178.0,83.0,0.19080459770114944,0.5310344827586206,0.46896551724137936,44.0,0.5,1.2024793388429753,1.037195758786668,86.0,0.42156862745098034,53.0,89.0,36.0,41676,10.637704696869411,0
LA_inst15001.rcp,30.0,4.0,4.766666666666667,2.4857370916669543,143.0,50.0,0.11494252873563218,0.9195402298850575,0.08045977011494254,85.0,0.5,0.23450980392156862,0.2024712233071366,4.0,0.11428571428571427,20.0,91.0,6.0,74,4.31748811353631,1
LA_inst151001.rcp,30.0,4.0,4.8,2.9143323992525856,144.0,35.0,0.08045977011494253,0.9770114942528736,0.02298850574712641,128.0,0.5,0.34263392857142855,0.2958008788086913,4.0,0.4000000000000005,44.0,132.0,4.0,64,4.174387269895637,1
LA_inst152001.rcp,30.0,4.0,6.1,2.8676354952004157,183.0,36.0,0.08275862068965517,0.9287356321839081,0.07126436781609191,144.0,0.5,0.3872549019607843,0.31615185669784485,12.0,0.3870967741935486,56.0,167.0,23.0,106,4.672828834461906,1
LA_inst153001.rcp,30.0,4.0,4.766666666666667,2.4857370916669543,143.0,50.0,0.11494252873563218,0.9195402298850575,0.08045977011494254,85.0,0.5,0.40748663101604277,0.40419760837717494,17.0,0.4857142857142856,35.0,108.0,23.0,3633,8.198089248956116,1
LA_inst154001.rcp,30.0,4.0,6.233333333333333,2.812867259971971,187.0,51.0,0.11724137931034483,0.8390804597701149,0.16091954022988508,96.0,0.5,0.5989583333333334,0.47942957535885167,27.0,0.3857142857142856,58.0,133.0,37.0,4167,8.335191583433202,1
LA_inst155001.rcp,30.0,4.0,5.533333333333333,2.985892756874492,166.0,113.0,0.2597701149425287,0.6068965517241379,0.3931034482758621,47.0,0.5,1.08628841607565,0.8894370691539026,70.0,0.4093567251461988,52.0,103.0,51.0,53426,10.886071515144115,0
LA_inst156001.rcp,30.0,4.0,5.933333333333334,2.7194770739161522,178.0,83.0,0.19080459770114944,0.5310344827586206,0.46896551724137936,44.0,0.5,1.2542613636363635,1.0255389733372688,79.0,0.38725490196078427,56.0,83.0,27.0,41754,10.63957448358733,0
LA_inst157001.rcp,30.0,4.0,4.8,2.9143323992525856,144.0,35.0,0.08045977011494253,0.9770114942528736,0.02298850574712641,128.0,0.5,0.3366477272727273,0.2939368574134199,4.0,0.4000000000000005,44.0,132.0,4.0,38,3.6635616461296463,1
LA_inst158001.rcp,30.0,4.0,6.1,2.8676354952004157,183.0,36.0,0.08275862068965517,0.9287356321839081,0.07126436781609191,144.0,0.5,0.36904761904761907,0.34028873173610014,8.0,0.2580645161290324,54.0,164.0,20.0,113,4.736198448394496,1
LA_inst159001.rcp,30.0,4.0,4.766666666666667,2.4857370916669543,143.0,50.0,0.11494252873563218,0.9195402298850575,0.08045977011494254,85.0,0.5,0.5142857142857142,0.41219599604547696,12.0,0.3428571428571428,44.0,97.0,12.0,773,6.651571873589727,1
LA_inst160001.rcp,30.0,4.0,6.233333333333333,2.812867259971971,187.0,51.0,0.11724137931034483,0.8390804597701149,0.16091954022988508,96.0,0.5,0.5337009803921569,0.4504380210951902,28.0,0.3999999999999999,52.0,129.0,33.0,12211,9.410174353854769,1
LA_inst16001.rcp,30.0,4.0,6.233333333333333,2.812867259971971,187.0,51.0,0.11724137931034483,0.8390804597701149,0.16091954022988508,96.0,0.5,0.24131944444444445,0.22025894282902556,3.0,0.04285714285714285,24.0,96.0,0.0,32,3.4965075614664802,1
LA_inst161001.rcp,30.0,4.0,5.533333333333333,2.985892756874492,166.0,113.0,0.2597701149425287,0.6068965517241379,0.3931034482758621,47.0,0.5,1.0137672090112642,0.8856500312891115,65.0,0.38011695906432746,48.0,91.0,43.0,50402,10.827805976097512,0
LA_inst162001.rcp,30.0,4.0,5.933333333333334,2.7194770739161522,178.0,83.0,0.19080459770114944,0.5310344827586206,0.46896551724137936,44.0,0.5,1.1632231404958677,1.0395655231929155,91.0,0.44607843137254893,52.0,79.0,27.0,38582,10.560567043934196,0
LA_inst163001.rcp,30.0,4.0,4.8,2.9143323992525856,144.0,35.0,0.08045977011494253,0.9770114942528736,0.02298850574712641,128.0,0.5,0.287109375,0.2724021712251564,4.0,0.4000000000000005,37.0,132.0,4.0,37,3.6375861597263857,1
LA_inst164001.rcp,30.0,4.0,6.1,2.8676354952004157,183.0,36.0,0.08275862068965517,0.9287356321839081,0.07126436781609191,144.0,0.5,0.3579059829059829,0.3107259851055807,13.0,0.41935483870967766,52.0,156.0,12.0,84,4.442651256490317,1
LA_inst165001.rcp,30.0,4.0,4.766666666666667,2.4857370916669543,143.0,50.0,0.11494252873563218,0.9195402298850575,0.08045977011494254,85.0,0.5,0.4760180995475113,0.42444570135746607,13.0,0.37142857142857133,41.0,95.0,10.0,520,6.255750041753367,1
LA_inst166001.rcp,30.0,4.0,6.233333333333333,2.812867259971971,187.0,51.0,0.11724137931034483,0.8390804597701149,0.16091954022988508,96.0,0.5,0.5552083333333333,0.5106297348484848,36.0,0.5142857142857142,54.0,146.0,50.0,82972,11.326270532652002,0
LA_inst167001.rcp,30.0,4.0,5.533333333333333,2.985892756874492,166.0,113.0,0.2597701149425287,0.6068965517241379,0.3931034482758621,47.0,0.5,0.9208037825059102,0.817821436151915,60.0,0.3508771929824561,44.0,92.0,45.0,44804,10.71007501931832,0
LA_inst168001.rcp,30.0,4.0,5.933333333333334,2.7194770739161522,178.0,83.0,0.19080459770114944,0.5310344827586206,0.46896551724137936,44.0,0.5,1.062937062937063,0.9630973193473193,85.0,0.41666666666666663,47.0,84.0,37.0,43183,10.673225335257786,0
LA_inst169001.rcp,30.0,4.0,4.8,2.9143323992525856,144.0,35.0,0.08045977011494253,0.9770114942528736,0.02298850574712641,128.0,0.5,0.32421875,0.2848056891025641,4.0,0.4000000000000005,42.0,138.0,10.0,93,4.543294782270004,1
LA_inst170001.rcp,30.0,4.0,6.1,2.8676354952004157,183.0,36.0,0.08275862068965517,0.9287356321839081,0.07126436781609191,144.0,0.5,0.32060185185185186,0.2909671160130719,15.0,0.4838709677419358,47.0,163.0,19.0,270,5.602118820879701,1
LA_inst17001.rcp,30.0,4.0,5.533333333333333,2.985892756874492,166.0,113.0,0.2597701149425287,0.6068965517241379,0.3931034482758621,47.0,0.5,0.5397536394176932,0.42726997013811124,1.0,0.005847953216374269,26.0,55.0,8.0,33075,10.406563222842058,0
LA_inst171001.rcp,30.0,4.0,4.766666666666667,2.4857370916669543,143.0,50.0,0.11494252873563218,0.9195402298850575,0.08045977011494254,85.0,0.5,0.4995475113122172,0.39307598039215685,14.0,0.3999999999999999,43.0,99.0,14.0,2819,7.944492163932159,1
LA_inst172001.rcp,30.0,4.0,6.233333333333333,2.812867259971971,187.0,51.0,0.11724137931034483,0.8390804597701149,0.16091954022988508,96.0,0.5,0.5520833333333334,0.49837163704351206,34.0,0.4857142857142856,53.0,148.0,52.0,83560,11.333332183047432,0
LA_inst173001.rcp,30.0,4.0,5.533333333333333,2.985892756874492,166.0,113.0,0.2597701149425287,0.6068965517241379,0.3931034482758621,47.0,0.5,0.9675251959686451,0.8888814554377182,54.0,0.3157894736842105,46.0,92.0,45.0,45393,10.723135216705415,0
LA_inst174001.rcp,30.0,4.0,5.933333333333334,2.7194770739161522,178.0,83.0,0.19080459770114944,0.5310344827586206,0.46896551724137936,44.0,0.5,1.1723484848484849,1.0414866383616384,85.0,0.41666666666666663,52.0,86.0,34.0,46439,10.745916435811829,0
LA_inst175001.rcp,30.0,3.0,4.8,2.9143323992525856,144.0,35.0,0.08045977011494253,0.9770114942528736,0.02298850574712641,128.0,0.5,0.3196614583333333,0.28919270833333327,3.0,0.3000000000000004,41.0,137.0,9.0,33,3.5263605246161616,1
LA_inst176001.rcp,30.0,4.0,6.1,2.8676354952004157,183.0,36.0,0.08275862068965517,0.9287356321839081,0.07126436781609191,144.0,0.5,0.38998538011695905,0.33426756601098706,9.0,0.2903225806451615,57.0,158.0,14.0,32,3.4965075614664802,1
LA_inst177001.rcp,30.0,4.0,4.766666666666667,2.4857370916669543,143.0,50.0,0.11494252873563218,0.9195402298850575,0.08045977011494254,85.0,0.5,0.46176470588235297,0.418578431372549,16.0,0.4571428571428571,40.0,103.0,18.0,958,6.8658910748834385,1
LA_inst178001.rcp,30.0,4.0,6.233333333333333,2.812867259971971,187.0,51.0,0.11724137931034483,0.8390804597701149,0.16091954022988508,96.0,0.5,0.5030637254901961,0.45003493722050225,35.0,0.4999999999999999,49.0,153.0,57.0,7353,8.902999661861218,1
LA_inst179001.rcp,30.0,4.0,5.533333333333333,2.985892756874492,166.0,113.0,0.2597701149425287,0.6068965517241379,0.3931034482758621,47.0,0.5,1.047872340425532,0.934058197747184,67.0,0.391812865497076,50.0,93.0,43.0,52898,10.876139714076032,0
LA_inst180001.rcp,30.0,4.0,5.933333333333334,2.7194770739161522,178.0,83.0,0.19080459770114944,0.5310344827586206,0.46896551724137936,44.0,0.5,1.115530303030303,0.9584778708133972,82.0,0.40196078431372545,50.0,86.0,36.0,39224,10.577069577601234,0
LA_inst18001.rcp,30.0,4.0,5.933333333333334,2.7194770739161522,178.0,83.0,0.19080459770114944,0.5310344827586206,0.46896551724137936,44.0,0.5,0.5681818181818182,0.4986352495543672,9.0,0.044117647058823525,25.0,48.0,4.0,498,6.212606095751519,1
LA_inst181001.rcp,30.0,4.0,4.8,2.9143323992525856,144.0,35.0,0.08045977011494253,0.9770114942528736,0.02298850574712641,128.0,0.5,0.3145559210526316,0.2898368969298245,5.0,0.5000000000000007,41.0,135.0,7.0,147,4.997212273764115,1
LA_inst182001.rcp,30.0,4.0,6.1,2.8676354952004157,183.0,36.0,0.08275862068965517,0.9287356321839081,0.07126436781609191,144.0,0.5,0.353125,0.30730806028551777,11.0,0.35483870967741954,51.0,157.0,13.0,201,5.308267697401205,1
LA_inst183001.rcp,30.0,4.0,4.766666666666667,2.4857370916669543,143.0,50.0,0.11494252873563218,0.9195402298850575,0.08045977011494254,85.0,0.5,0.4449826989619377,0.4132640485235641,21.0,0.5999999999999999,38.0,114.0,29.0,1572,7.360739903058278,1
LA_inst184001.rcp,30.0,4.0,6.233333333333333,2.812867259971971,187.0,51.0,0.11724137931034483,0.8390804597701149,0.16091954022988508,96.0,0.5,0.5232371794871795,0.4684294871794872,35.0,0.4999999999999999,51.0,137.0,41.0,12482,9.432122997651051,1
LA_inst185001.rcp,30.0,4.0,5.533333333333333,2.985892756874492,166.0,113.0,0.2597701149425287,0.6068965517241379,0.3931034482758621,47.0,0.5,0.9929078014184397,0.8072695035460993,75.0,0.43859649122807015,47.0,85.0,38.0,47050,10.758987398772785,0
LA_inst186001.rcp,30.0,4.0,5.933333333333334,2.7194770739161522,178.0,83.0,0.19080459770114944,0.5310344827586206,0.46896551724137936,44.0,0.5,1.0823863636363635,0.9703600627313862,88.0,0.4313725490196078,48.0,80.0,32.0,43698,10.685080497526661,0
LA_inst187001.rcp,30.0,3.0,4.8,2.9143323992525856,144.0,35.0,0.08045977011494253,0.9770114942528736,0.02298850574712641,128.0,0.5,0.3467548076923077,0.2912034254807692,3.0,0.3000000000000004,45.0,131.0,3.0,34,3.5553480614894135,1
LA_inst188001.rcp,30.0,4.0,6.1,2.8676354952004157,183.0,36.0,0.08275862068965517,0.9287356321839081,0.07126436781609191,144.0,0.5,0.3725198412698413,0.3286079014939309,14.0,0.4516129032258067,54.0,154.0,10.0,32,3.4965075614664802,1
LA_inst189001.rcp,30.0,4.0,4.766666666666667,2.4857370916669543,143.0,50.0,0.11494252873563218,0.9195402298850575,0.08045977011494254,85.0,0.5,0.5064705882352941,0.4223735810113519,13.0,0.37142857142857133,44.0,106.0,21.0,2926,7.9817332866918855,1
LA_inst190001.rcp,30.0,4.0,6.233333333333333,2.812867259971971,187.0,51.0,0.11724137931034483,0.8390804597701149,0.16091954022988508,96.0,0.5,0.5905448717948718,0.48865184294871794,28.0,0.3999999999999999,57.0,128.0,32.0,6641,8.801168401936692,1
LA_inst19001.rcp,30.0,1.0,4.8,2.9143323992525856,144.0,35.0,0.08045977011494253,0.9770114942528736,0.02298850574712641,128.0,0.5,0.11328125,0.11328125,0.0,0.0,15.0,128.0,0.0,32,3.4965075614664802,1
LA_inst191001.rcp,30.0,4.0,5.533333333333333,2.985892756874492,166.0,113.0,0.2597701149425287,0.6068965517241379,0.3931034482758621,47.0,0.5,0.9652855543113102,0.8754669350943065,85.0,0.49707602339181284,46.0,101.0,54.0,49670,10.813176540775721,0
LA_inst192001.rcp,30.0,4.0,5.933333333333334,2.7194770739161522,178.0,83.0,0.19080459770114944,0.5310344827586206,0.46896551724137936,44.0,0.5,1.1751336898395721,1.0256039915966386,78.0,0.38235294117647056,52.0,88.0,36.0,42972,10.668327290482809,0
LA_inst193001.rcp,30.0,4.0,4.8,2.9143323992525856,144.0,35.0,0.08045977011494253,0.9770114942528736,0.02298850574712641,128.0,0.5,0.31138392857142855,0.2833262211134454,5.0,0.5000000000000007,40.0,140.0,12.0,72,4.290459441148391,1
LA_inst194001.rcp,30.0,4.0,6.1,2.8676354952004157,183.0,36.0,0.08275862068965517,0.9287356321839081,0.07126436781609191,144.0,0.5,0.324537037037037,0.3162099232968041,19.0,0.612903225806452,47.0,158.0,14.0,81,4.406719247264253,1
LA_inst195001.rcp,30.0,4.0,4.766666666666667,2.4857370916669543,143.0,50.0,0.11494252873563218,0.9195402298850575,0.08045977011494254,85.0,0.5,0.47294117647058825,0.42157712620651977,15.0,0.4285714285714285,41.0,101.0,16.0,711,6.568077911411976,1
LA_inst196001.rcp,30.0,4.0,6.233333333333333,2.812867259971971,187.0,51.0,0.11724137931034483,0.8390804597701149,0.16091954022988508,96.0,0.5,0.5240384615384616,0.49175294506297795,33.0,0.4714285714285713,51.0,136.0,40.0,87369,11.37790725329214,0
LA_inst197001.rcp,30.0,4.0,5.533333333333333,2.985892756874492,166.0,113.0,0.2597701149425287,0.6068965517241379,0.3931034482758621,47.0,0.5,0.975177304964539,0.8842802635238493,70.0,0.4093567251461988,46.0,99.0,52.0,47228,10.762763389682739,0
LA_inst198001.rcp,30.0,4.0,5.933333333333334,2.7194770739161522,178.0,83.0,0.19080459770114944,0.5310344827586206,0.46896551724137936,44.0,0.5,1.10479797979798,0.9879419191919192,88.0,0.4313725490196078,49.0,88.0,39.0,45895,10.734133246281708,0
LA_inst199001.rcp,30.0,3.0,4.8,2.9143323992525856,144.0,35.0,0.08045977011494253,0.9770114942528736,0.02298850574712641,128.0,0.5,0.3692708333333333,0.29791666666666666,4.0,0.4000000000000005,48.0,134.0,6.0,39,3.6888794541139363,1
LA_inst200001.rcp,30.0,4.0,6.1,2.8676354952004157,183.0,36.0,0.08275862068965517,0.9287356321839081,0.07126436781609191,144.0,0.5,0.3463541666666667,0.3220448796505782,15.0,0.4838709677419358,50.0,167.0,23.0,84,4.442651256490317,1
LA_inst20001.rcp,30.0,4.0,6.1,2.8676354952004157,183.0,36.0,0.08275862068965517,0.9287356321839081,0.07126436781609191,144.0,0.5,0.15138888888888888,0.1435134812190733,0.0,0.0,22.0,144.0,0.0,32,3.4965075614664802,1
LA_inst2001.rcp,30.0,3.0,6.1,2.8676354952004157,183.0,36.0,0.08275862068965517,0.9287356321839081,0.07126436781609191,144.0,0.4999999999999999,0.18482905982905984,0.1488721135102714,1.0,0.03225806451612905,27.0,144.0,0.0,32,3.4965075614664802,1
LA_inst201001.rcp,30.0,4.0,4.766666666666667,2.4857370916669543,143.0,50.0,0.11494252873563218,0.9195402298850575,0.08045977011494254,85.0,0.5,0.48470588235294115,0.4225635026737968,14.0,0.3999999999999999,42.0,99.0,14.0,1452,7.2813856635702825,1
LA_inst202001.rcp,30.0,4.0,6.233333333333333,2.812867259971971,187.0,51.0,0.11724137931034483,0.8390804597701149,0.16091954022988508,96.0,0.5,0.5475260416666666,0.4697908319978633,24.0,0.3428571428571428,53.0,139.0,43.0,4369,8.382518288089635,1
LA_inst203001.rcp,30.0,4.0,5.533333333333333,2.985892756874492,166.0,113.0,0.2597701149425287,0.6068965517241379,0.3931034482758621,47.0,0.5,1.082066869300912,0.8516451043046789,68.0,0.39766081871345027,51.0,90.0,39.0,59665,10.996517622908005,0
LA_inst204001.rcp,30.0,4.0,5.933333333333334,2.7194770739161522,178.0,83.0,0.19080459770114944,0.5310344827586206,0.46896551724137936,44.0,0.5,1.0944055944055944,1.0107850246344565,82.0,0.40196078431372545,49.0,87.0,38.0,48623,10.791872515156575,0
LA_inst205001.rcp,30.0,3.0,4.8,2.9143323992525856,144.0,35.0,0.08045977011494253,0.9770114942528736,0.02298850574712641,128.0,0.4999999999999999,0.33052884615384615,0.2935184932255245,5.0,0.5000000000000007,43.0,137.0,9.0,89,4.499809670330265,1
LA_inst206001.rcp,30.0,4.0,6.1,2.8676354952004157,183.0,36.0,0.08275862068965517,0.9287356321839081,0.07126436781609191,144.0,0.5,0.3519736842105263,0.30054259063305117,14.0,0.4516129032258067,51.0,154.0,10.0,293,5.683579767338681,1
LA_inst207001.rcp,30.0,4.0,4.766666666666667,2.4857370916669543,143.0,50.0,0.11494252873563218,0.9195402298850575,0.08045977011494254,85.0,0.5,0.5095588235294117,0.4407894736842105,9.0,0.2571428571428571,44.0,85.0,0.0,32,3.4965075614664802,1
LA_inst208001.rcp,30.0,4.0,6.233333333333333,2.812867259971971,187.0,51.0,0.11724137931034483,0.8390804597701149,0.16091954022988508,96.0,0.5,0.5856481481481481,0.4797763723544973,26.0,0.37142857142857133,57.0,114.0,18.0,6768,8.820108644508608,1
LA_inst209001.rcp,30.0,4.0,5.533333333333333,2.985892756874492,166.0,113.0,0.2597701149425287,0.6068965517241379,0.3931034482758621,47.0,0.5,1.0785597381342062,0.8390785465778468,76.0,0.4444444444444444,51.0,90.0,39.0,42462,10.656388387495186,0
LA_inst210001.rcp,30.0,4.0,5.933333333333334,2.7194770739161522,178.0,83.0,0.19080459770114944,0.5310344827586206,0.46896551724137936,44.0,0.5,1.1996753246753247,1.0193194589501406,79.0,0.38725490196078427,53.0,86.0,33.0,41924,10.64363758669141,0
LA_inst21001.rcp,30.0,3.0,4.766666666666667,2.4857370916669543,143.0,50.0,0.11494252873563218,0.9195402298850575,0.08045977011494254,85.0,0.5,0.26666666666666666,0.20400201106083457,2.0,0.057142857142857134,23.0,93.0,8.0,100,4.61512051684126,1
LA_inst211001.rcp,30.0,3.0,4.8,2.9143323992525856,144.0,35.0,0.08045977011494253,0.9770114942528736,0.02298850574712641,128.0,0.49999999999999994,0.32211538461538464,0.2779785318847819,6.0,0.6000000000000008,42.0,142.0,14.0,87,4.477336814478207,1
LA_inst212001.rcp,30.0,4.0,6.1,2.8676354952004157,183.0,36.0,0.08275862068965517,0.9287356321839081,0.07126436781609191,144.0,0.5,0.38842592592592595,0.3254816857298475,11.0,0.35483870967741954,56.0,144.0,0.0,32,3.4965075614664802,1
LA_inst213001.rcp,30.0,4.0,4.766666666666667,2.4857370916669543,143.0,50.0,0.11494252873563218,0.9195402298850575,0.08045977011494254,85.0,0.5,0.5300653594771242,0.424593906189927,15.0,0.4285714285714285,46.0,103.0,18.0,501,6.218600119691729,1
LA_inst214001.rcp,30.0,4.0,6.233333333333333,2.812867259971971,187.0,51.0,0.11724137931034483,0.8390804597701149,0.16091954022988508,96.0,0.5,0.5558712121212122,0.47821476483585856,31.0,0.4428571428571428,54.0,137.0,41.0,17369,9.76249985923515,1
LA_inst215001.rcp,30.0,4.0,5.533333333333333,2.985892756874492,166.0,113.0,0.2597701149425287,0.6068965517241379,0.3931034482758621,47.0,0.5,1.0223404255319148,0.8676558417319895,67.0,0.391812865497076,49.0,91.0,42.0,54608,10.907953983314009,0
LA_inst216001.rcp,30.0,4.0,5.933333333333334,2.7194770739161522,178.0,83.0,0.19080459770114944,0.5310344827586206,0.46896551724137936,44.0,0.5,1.0437062937062938,0.9660746450519178,90.0,0.4411764705882352,46.0,87.0,41.0,45801,10.732083037271122,0
LA_inst217001.rcp,30.0,4.0,4.8,2.9143323992525856,144.0,35.0,0.08045977011494253,0.9770114942528736,0.02298850574712641,128.0,0.5,0.376953125,0.26836870811480185,6.0,0.6000000000000008,49.0,136.0,8.0,78,4.3694478524670215,1
LA_inst218001.rcp,30.0,4.0,6.1,2.8676354952004157,183.0,36.0,0.08275862068965517,0.9287356321839081,0.07126436781609191,144.0,0.5,0.3927083333333333,0.32862895447530865,12.0,0.3870967741935486,57.0,161.0,17.0,213,5.365976015021851,1
LA_inst219001.rcp,30.0,4.0,4.766666666666667,2.4857370916669543,143.0,50.0,0.11494252873563218,0.9195402298850575,0.08045977011494254,85.0,0.5,0.5026143790849673,0.43219814241486065,15.0,0.4285714285714285,43.0,109.0,24.0,682,6.52649485957079,1
